order_item_id,order_id,menu_item_id,quantity,unit_price_inr,discount_amount_inr,line_total_inr
2744,28446,89,1,588.63,86.88,501.75
2745,445,24,6,112.81,22.95,653.91
2746,136,230,1,210.15,21.36,188.79
2747,20137,17,3,83.34,58.21,191.81
2748,31025,13,2,296.22,128.91,463.53
2749,14830,217,2,640.16,80.56,1199.76
2750,13232,2,5,776.4,952.55,2929.45
2751,27648,179,6,768.93,191.5,4422.08
2752,8394,112,5,122.47,65.6,546.75
2753,3956,35,2,829.13,16.0,1642.26
2754,11607,56,6,717.34,1069.51,3234.53
2755,468,76,2,213.14,66.4,359.88
2756,13608,237,4,838.53,344.12,3010.0
2757,15753,161,5,360.96,119.53,1685.27
2758,17645,131,6,824.52,990.21,3956.91
2759,10499,143,1,370.26,38.33,331.93
2760,23037,75,4,800.83,531.54,2671.78
2761,29565,130,5,905.51,210.53,4317.02
2762,28705,7,4,424.35,370.01,1327.39
2763,30992,159,2,868.18,242.79,1493.57
2764,18251,99,3,573.61,278.94,1441.89
2765,10941,108,6,695.59,371.87,3801.67
2766,26193,42,1,783.96,176.05,607.91
2767,5887,51,2,933.83,22.89,1844.77
2768,11392,20,2,281.57,83.76,479.38
2769,23629,6,5,624.54,63.8,3058.9
2770,24899,10,3,910.87,350.57,2382.04
2771,13303,17,3,205.95,76.41,541.44
2772,23818,26,4,183.58,2.98,731.34
2773,29728,204,5,363.68,303.84,1514.56
2774,24726,5,2,71.86,16.51,127.21
2775,1327,238,6,792.48,48.61,4706.27
2776,11241,44,3,205.86,47.15,570.43
2777,19769,121,3,747.54,472.66,1769.96
2778,7780,93,-4,193.63,158.33,2712.91
2779,23850,149,4,799.26,165.41,3031.63
2780,16813,3,1,728.94,168.49,560.45
2781,14264,146,6,695.51,9.29,4163.77
2782,28323,68,6,483.24,97.49,2801.95
2783,30547,61,3,746.21,291.52,1947.11
2784,13340,146,1,186.97,30.62,156.35
2785,20096,152,4,508.47,47.48,1986.4
2786,4564,36,5,579.27,105.35,2791.0
2787,4057,158,2,805.22,147.24,1463.2
2788,30193,38,5,936.55,448.95,4233.8
2789,23496,94,-6,578.87,275.72,11093.32
2790,29334,237,3,921.68,,2320.12
2791,8449,170,2,733.8,323.32,1144.28
2792,29492,16,2,339.7,54.27,625.13
2793,5045,2,5,329.8,354.48,1294.52
2794,7928,193,2,843.4,412.26,1274.54
2795,31359,53,6,743.14,230.94,4227.9
2796,11297,214,3,831.82,9.49,2485.97
2797,18264,138,3,213.49,100.74,539.73
2798,3320,135,6,175.43,119.35,933.23
2799,12598,185,5,496.36,252.69,2229.11
2800,10759,123,5,823.05,107.3,4007.95
2801,20705,237,3,182.78,120.35,427.99
2802,8678,106,2,694.99,92.77,1297.21
2803,4863,49,2,188.83,37.83,339.83
2804,16277,95,2,769.84,290.86,1248.82
2805,28264,25,5,668.09,623.11,2717.34
2806,18723,225,4,107.23,28.31,400.61
2807,15995,89,3,895.24,574.81,2110.91
2808,13613,224,3,626.54,404.56,1475.06
2809,29782,74,4,278.08,86.56,1025.76
2810,15067,3,1,829.17,56.02,773.15
2811,8048,66,6,655.29,585.94,3345.8
2812,20271,172,4,176.15,33.76,670.84
2813,18894,121,3,769.95,106.17,2203.68
2814,9595,198,6,491.56,130.8,2818.56
2815,13076,119,6,675.28,399.62,3652.06
2816,24620,154,5,563.88,576.05,2243.35
2817,21017,173,5,894.12,1077.65,3392.95
2818,8465,174,1,636.03,48.25,587.78
2819,19271,45,5,250.53,67.56,1185.09
2820,3948,137,6,868.53,365.08,4846.1
2821,8131,141,6,596.21,572.91,3004.35
2822,7601,200,6,936.22,1108.13,4509.19
2823,24215,115,2,634.15,189.41,1078.89
2824,20141,34,2,265.74,36.45,495.03
2825,3950,154,3,835.99,603.08,1904.89
2826,26686,47,5,457.83,3.38,2285.77
2827,6276,116,5,68.89,50.78,293.67
2828,15101,239,4,322.36,159.73,1129.71
2829,27510,144,1,507.39,60.94,446.45
2830,31488,201,5,78.34,84.23,307.47
2831,27927,139,2,658.24,54.48,1262.0
2832,15766,46,1,297.27,30.17,267.1
2833,14167,177,5,440.46,129.51,2072.79
2834,18635,144,1,66.67,1.49,65.18
2835,4672,189,4,820.76,44.42,3238.62
2836,29454,228,6,699.91,1022.84,3176.62
2837,30056,20,1,797.99,115.32,682.67
2838,1398,234,3,549.3,,1330.68
2839,15660,103,1,93.1,2.24,90.86
2840,6804,216,1,538.97,60.54,478.43
2841,1862,77,6,831.18,,4938.81
2842,6494,10,1,579.31,118.58,460.73
2843,7651,180,6,593.33,465.24,3094.74
2844,8076,181,5,332.56,,1593.52
2845,8390,80,3,442.19,90.78,1235.79
2846,3946,225,6,567.08,710.65,2691.83
2847,16742,124,6,61.64,3.63,366.21
2848,7946,105,6,113.93,109.87,573.71
2849,11804,187,1,444.84,64.08,380.76
2850,16382,51,2,541.4,56.86,1025.94
2851,6544,193,1,879.07,5.22,873.85
2852,10521,62,1,279.69,55.54,224.15
2853,28905,126,1,676.96,140.13,536.83
2854,25718,167,5,185.71,114.17,814.38
2855,26547,75,4,680.86,449.74,2273.7
2856,6247,115,5,939.45,20.98,4676.27
2857,15170,139,2,707.35,212.76,1201.94
2858,16837,222,3,394.87,245.43,939.18
2859,9424,180,6,747.01,867.3,3614.76
2860,19668,118,6,937.68,15.53,5610.55
2861,21907,166,5,90.27,57.46,393.89
2862,3642,91,6,325.14,125.18,1825.66
2863,27623,228,6,901.36,1330.62,4077.54
2864,16728,136,2,783.63,166.95,1400.31
2865,10688,173,5,640.04,445.72,2754.48
2866,27418,206,4,867.22,386.72,3082.16
2867,9830,70,5,593.83,348.27,2620.88
2868,27030,41,4,598.4,463.13,1930.47
2869,21930,125,4,873.64,349.05,3145.51
2870,4772,195,6,493.0,227.44,2730.56
2871,13656,76,1,138.94,4.24,134.7
2872,28787,67,3,167.31,47.14,454.79
2873,7022,10,1,133.61,9.33,124.28
2874,24853,68,3,211.97,55.64,580.27
2875,19448,55,2,658.6,273.65,1043.55
2876,7461,44,2,758.52,156.65,1360.39
2877,10998,35,5,568.73,490.65,2353.0
2878,11438,124,1,552.14,74.06,478.08
2879,1580,118,1,874.1,5.07,869.03
2880,3564,88,4,938.86,721.43,3034.01
2881,20807,146,1,456.9,72.91,383.99
2882,31614,56,5,916.72,1025.12,3558.48
2883,8110,91,4,176.36,69.26,636.18
2884,12873,2,6,273.49,283.65,1357.29
2885,7369,131,4,671.32,218.44,2466.84
2886,26037,173,3,428.69,118.38,1167.69
2887,29037,76,5,934.97,264.99,4409.86
2888,9286,156,1,77.54,17.38,60.16
2889,20815,151,3,546.87,294.88,1345.73
2890,28853,148,1,454.07,23.84,430.23
2891,18168,119,2,738.82,5.68,1471.96
2892,17469,11,4,592.8,522.1,1849.1
2893,28818,14,6,249.93,327.68,1171.9
2894,19982,110,4,713.99,236.39,2619.57
2895,28505,93,1,773.12,143.31,629.81
2896,5373,50,6,417.85,322.83,2184.27
2897,25063,153,1,196.66,43.99,152.67
2898,26680,155,3,917.08,468.61,2282.63
2899,24678,195,2,445.11,3.71,886.51
2900,26157,34,5,83.44,20.57,396.63
2901,16953,139,3,524.39,151.94,1421.23
2902,27942,44,2,669.91,234.35,1105.47
2903,3112,55,3,602.18,271.73,1534.81
2904,26971,179,3,628.23,243.26,1641.43
2905,21439,204,1,602.63,51.5,551.13
2906,4314,190,1,794.93,140.16,654.77
2907,8168,202,1,592.52,51.03,541.49
2908,4143,13,5,470.22,186.26,2164.84
2909,6712,175,6,423.72,362.08,2180.24
2910,20072,163,4,125.26,61.97,439.07
2911,10161,42,4,868.59,177.96,3296.4
2912,25340,109,6,546.91,86.87,3194.59
2913,25150,184,4,666.28,102.32,2562.8
2914,30908,230,2,351.58,115.08,588.08
2915,31331,1,2,437.25,112.6,761.9
2916,5281,151,6,508.61,254.32,2797.34
2917,10732,158,6,158.97,90.02,863.8
2918,14514,201,4,65.9,22.81,240.79
2919,28955,46,5,908.24,1015.27,3525.93
2920,8447,232,6,750.56,572.28,3931.08
2921,14440,141,4,893.23,177.91,3395.01
2922,21036,40,6,387.52,378.27,1946.85
2923,5206,190,5,256.8,89.16,1194.84
2924,1820,137,4,705.98,295.14,2528.78
2925,3073,119,2,99.14,28.29,169.99
2926,1491,125,6,931.09,307.68,5278.86
2927,20969,114,1,613.64,11.47,602.17
2928,20506,195,5,451.59,65.49,2192.46
2929,2733,91,1,247.89,3.25,244.64
2930,27539,171,4,664.28,356.53,2300.59
2931,23639,109,4,258.34,147.53,885.83
2932,171,176,1,492.47,74.4,418.07
2933,6102,63,3,731.08,505.52,1687.72
2934,6107,31,3,926.73,374.02,2406.17
2935,13525,55,3,803.71,360.68,2050.45
2936,28481,219,6,818.7,516.79,4395.41
2937,18986,219,4,592.97,210.88,2161.0
2938,22840,129,5,454.74,540.27,1733.43
2939,5684,23,1,860.69,173.44,687.25
2940,8961,62,1,356.04,4.23,351.81
2941,12180,67,4,169.0,154.07,521.93
2942,20425,31,2,322.98,83.0,562.96
2943,9418,160,1,446.9,96.9,350.0
2944,78,139,6,325.82,,1480.98
2945,25500,96,1,548.32,26.92,521.4
2946,29768,212,1,511.88,25.29,486.59
2947,16753,131,2,649.02,203.27,1094.77
2948,24699,162,3,571.34,31.59,1682.43
2949,18955,69,4,489.31,223.54,1733.7
2950,1944,21,5,219.39,152.62,944.33
2951,5798,11,4,785.31,466.19,2675.05
2952,16663,83,6,449.93,192.23,2507.35
2953,31775,225,5,594.27,316.99,2654.36
2954,10286,148,1,788.45,6.28,782.17
2955,28340,115,3,547.32,364.17,1277.79
2956,16575,86,3,360.73,175.6,906.59
2957,17516,70,6,742.4,870.02,3584.38
2958,11772,83,4,786.76,251.6,2895.44
2959,25836,22,2,891.72,221.83,1561.61
2960,1281,190,2,608.04,227.5,988.58
2961,21772,187,1,719.97,66.35,653.62
2962,11737,128,5,110.33,23.1,528.55
2963,12488,193,1,683.41,25.54,657.87
2964,15526,4,6,97.19,62.54,520.6
2965,31736,235,4,741.8,260.41,2706.79
2966,10482,27,4,412.93,354.65,1297.07
2967,19569,57,4,808.25,60.68,3172.32
2968,16461,160,4,893.39,526.36,3047.2
2969,20400,83,5,910.63,724.95,3828.2
2970,25103,117,2,507.24,12.97,1001.51
2971,13369,11,4,391.81,326.42,1240.82
2972,2361,119,4,181.52,12.71,713.37
2973,25857,77,1,295.48,18.63,276.85
2974,26525,105,2,277.71,84.32,471.1
2975,5840,18,5,129.21,11.93,634.12
2976,20638,152,4,457.94,366.1,1465.66
2977,9329,66,5,457.95,403.2,1886.55
2978,17811,37,4,255.96,66.03,957.81
2979,2547,219,5,901.89,749.67,3759.78
2980,13200,119,2,724.99,46.09,1403.89
2981,1042,199,5,443.57,334.22,1883.63
2982,22380,29,5,580.61,640.66,2262.39
2983,11945,79,1,327.17,6.54,320.63
2984,5295,167,3,138.74,38.88,377.34
2985,999999,99999,-5,179.63,116.31,3264.52
2986,30498,179,3,214.55,77.2,566.45
2987,21205,164,2,519.23,168.88,869.58
2988,10533,137,5,759.39,247.79,3549.16
2989,26811,216,2,89.83,29.36,150.3
2990,24168,134,3,820.2,325.84,2134.76
2991,12237,78,2,662.97,326.86,999.08
2992,30361,2,1,300.9,35.29,265.61
2993,13161,101,4,721.3,294.46,2590.74
2994,29172,208,3,582.4,325.5,1421.7
2995,12576,57,2,749.52,206.74,1292.3
2996,3898,55,1,855.3,77.37,777.93
2997,22458,41,2,323.89,73.61,574.17
2998,19753,230,3,111.19,30.24,303.33
2999,2661,13,5,147.02,27.34,707.76
3000,29985,155,5,633.48,333.12,2834.28
3001,6069,234,1,594.34,95.69,498.65
3002,15863,49,6,531.1,610.1,2576.5
3003,15929,46,2,442.52,169.24,715.8
3004,21035,202,6,318.49,154.2,1756.74
3005,27048,67,6,751.96,846.52,3665.24
3006,15969,96,4,632.79,530.13,2001.03
3007,8725,207,5,426.39,186.95,1945.0
3008,6851,238,4,826.88,465.98,2841.54
3009,30917,223,2,656.63,141.83,1171.43
3010,5124,198,5,360.66,312.07,1491.23
3011,17242,98,3,148.45,24.65,420.7
3012,9582,8,4,866.17,125.25,3339.43
3013,16236,231,4,794.86,330.7,2848.74
3014,2322,159,6,816.02,157.02,4739.1
3015,15521,57,3,806.38,530.64,1888.5
3016,26967,205,1,393.54,69.39,324.15
3017,11600,166,5,95.51,3.44,474.11
3018,28210,203,6,510.57,330.09,2733.33
3019,652,98,6,660.56,42.39,3920.97
3020,6534,124,4,504.1,498.7,1517.7
3021,30499,168,2,913.41,60.0,1766.82
3022,5254,227,1,271.27,11.27,260.0
3023,22098,55,3,487.0,332.65,1128.35
3024,18562,187,5,198.54,10.33,982.37
3025,14623,124,5,740.19,,3491.0
3026,12101,59,2,571.83,126.57,1017.09
3027,21747,187,3,659.95,158.27,1821.58
3028,10184,161,4,685.02,241.59,2498.49
3029,11732,185,6,815.07,677.69,4212.73
3030,30692,103,3,417.06,105.32,1145.86
3031,25507,176,2,849.06,23.48,1674.64
3032,817,7,5,196.98,110.0,874.9
3033,7382,221,2,537.63,160.07,915.19
3034,3289,168,6,350.44,140.77,1961.87
3035,22834,123,2,666.03,88.13,1243.93
3036,19076,3,3,779.37,562.3,1775.81
3037,30542,202,4,890.18,427.0,3133.72
3038,3436,99,5,595.88,366.2,2613.2
3039,25679,26,5,293.95,12.19,1457.56
3040,8997,24,5,249.47,235.03,1012.32
3041,13329,170,6,290.04,16.34,1723.9
3042,15297,80,2,177.09,40.21,313.97
3043,6850,151,5,785.46,325.57,3601.73
3044,6459,229,5,239.02,291.2,903.9
3045,17075,165,4,134.34,67.82,469.54
3046,23315,75,1,787.16,112.84,674.32
3047,15145,26,2,393.69,120.92,666.46
3048,17872,41,4,851.08,536.5,2867.82
3049,8091,57,4,566.39,554.8,1710.76
3050,1810,153,5,866.63,62.5,4270.65
3051,21558,16,1,860.45,,796.9
3052,7106,212,1,915.67,12.78,902.89
3053,10224,48,1,467.73,4.09,463.64
3054,19005,132,5,613.05,613.69,2451.56
3055,20163,150,2,283.18,60.5,505.86
3056,1347,41,1,484.1,39.99,444.11
3057,10423,169,-2,926.29,463.14,4809.15
3058,23573,169,2,392.48,159.29,625.67
3059,3106,39,5,798.62,256.64,3736.46
3060,4089,126,5,326.0,230.05,1399.95
3061,11162,194,-6,303.45,89.22,10231.99
3062,7490,64,2,219.04,91.39,346.69
3063,10404,61,3,791.01,310.31,2062.72
3064,10487,206,2,643.52,99.59,1187.45
3065,14060,161,6,66.26,66.0,331.56
3066,14096,144,4,277.65,270.02,840.58
3067,23238,166,3,302.4,125.85,781.35
3068,6722,160,6,310.57,169.49,1693.93
3069,841,52,1,822.54,171.41,651.13
3070,26413,137,6,278.13,215.19,1453.59
3071,9369,92,4,498.58,243.03,1751.29
3072,18421,103,2,640.15,141.01,1139.29
3073,13634,91,4,186.51,151.42,594.62
3074,3400,116,3,728.95,,1713.38
3075,21492,148,6,722.4,690.46,3643.94
3076,30565,100,4,422.66,349.55,1341.09
3077,28745,79,3,738.42,256.92,1958.34
3078,22930,64,3,140.13,41.1,379.29
3079,13148,84,5,945.83,668.25,4060.9
3080,8555,186,-1,305.18,76.22,717.52
3081,27510,47,5,404.88,250.53,1773.87
3082,18172,118,2,466.78,185.56,748.0
3083,17799,9,3,880.09,554.53,2085.74
3084,18735,44,5,436.83,179.98,2004.17
3085,14255,93,6,398.27,398.14,1991.48
3086,1980,144,5,788.9,951.94,2992.56
3087,11639,173,6,480.5,230.22,2652.78
3088,21293,32,1,423.5,20.66,402.84
3089,12434,204,3,490.39,89.07,1382.1
3090,20246,211,3,559.56,254.4,1424.28
3091,28682,155,1,687.71,,599.99
3092,14777,91,6,113.62,154.65,527.07
3093,31239,162,2,621.23,248.66,993.8
3094,24169,41,1,924.69,1.01,923.68
3095,29437,139,4,469.07,265.75,1610.53
3096,30079,123,2,799.05,239.04,1359.06
3097,17526,74,3,801.39,164.08,2240.09
3098,999999,99999,-6,264.01,197.87,5757.04
3099,20665,178,3,659.06,243.77,1733.41
3100,27049,5,5,602.85,387.31,2626.94
3101,12217,238,3,799.62,426.7,1972.16
3102,31894,175,4,144.63,3.11,575.41
3103,8753,125,3,414.37,136.22,1106.89
3104,6579,218,4,748.63,440.61,2553.91
3105,31219,217,1,365.01,,359.05
3106,29276,55,5,396.03,270.77,1709.38
3107,10733,150,2,820.71,128.67,1512.75
3108,5899,75,2,485.48,172.41,798.55
3109,5139,212,1,335.48,,281.28
3110,20469,201,6,816.22,510.19,4387.13
3111,14838,211,5,494.47,520.93,1951.42
3112,11388,94,1,486.64,3.14,483.5
3113,28719,153,2,827.26,312.78,1341.74
3114,29039,183,6,632.24,185.04,3608.4
3115,11713,73,4,509.63,127.86,1910.66
3116,12203,171,6,599.17,535.1,3059.92
3117,3541,181,2,684.64,301.3,1067.98
3118,999999,99999,-2,469.64,1.81,4899.81
3119,31726,25,5,871.83,646.89,3712.26
3120,999999,99999,-2,918.01,315.45,6937.12
3121,27986,202,6,411.56,591.97,1877.39
3122,21407,36,6,364.38,84.08,2102.2
3123,30952,191,6,435.4,156.79,2455.61
3124,6956,6,-1,142.18,25.79,355.71
3125,21816,173,4,205.52,41.99,780.09
3126,9700,215,3,770.59,421.09,1890.68
3127,6936,140,4,484.51,172.5,1765.54
3128,6185,145,3,924.43,399.14,2374.15
3129,11909,39,4,188.16,113.5,639.14
3130,999999,99999,-6,79.87,105.39,1965.82
3131,27510,180,6,817.62,191.97,4713.75
3132,1437,148,3,663.22,486.78,1502.88
3133,20172,148,1,658.13,64.13,594.0
3134,3465,159,2,426.67,137.34,716.0
3135,21207,7,4,87.96,9.56,342.28
3136,19951,87,1,719.51,54.76,664.75
3137,9019,27,4,76.66,71.65,234.99
3138,4813,60,6,605.51,536.2,3096.86
3139,6344,175,4,801.18,15.04,3189.68
3140,29600,73,2,627.95,198.54,1057.36
3141,3373,169,2,520.18,133.96,906.4
3142,3724,130,6,844.35,950.11,4115.99
3143,4697,219,6,464.91,478.32,2311.14
3144,9927,180,5,530.67,166.54,2486.81
3145,24490,226,1,199.06,41.71,157.35
3146,26990,206,4,945.71,605.73,3177.11
3147,26368,57,5,899.34,195.29,4301.41
3148,2817,53,1,309.42,15.3,294.12
3149,18916,16,1,757.31,43.44,713.87
3150,7908,226,1,889.45,166.13,723.32
3151,10787,207,2,61.12,8.62,113.62
3152,908,190,3,169.86,6.02,503.56
3153,27050,228,6,579.04,812.01,2662.23
3154,3112,58,2,948.27,281.01,1615.53
3155,30849,57,2,591.94,60.3,1123.58
3156,17289,166,5,457.66,368.82,1919.48
3157,31527,17,1,65.02,8.83,56.19
3158,14577,100,6,316.96,37.55,1864.21
3159,12345,42,6,319.87,119.47,1799.75
3160,9344,185,5,915.75,961.77,3616.98
3161,23693,154,6,667.94,6.55,4001.09
3162,8215,8,3,391.44,271.08,903.24
3163,14260,56,5,475.46,65.67,2311.63
3164,3401,67,2,894.63,280.21,1509.05
3165,11363,124,2,127.23,10.47,243.99
3166,12988,234,5,624.04,416.91,2703.29
3167,3910,125,6,169.84,2.72,1016.32
3168,12581,24,-3,373.54,230.68,4131.25
3169,30765,71,1,430.1,104.69,325.41
3170,31381,61,4,344.99,14.53,1365.43
3171,21028,72,1,589.54,104.27,485.27
3172,3935,204,1,413.5,25.19,388.31
3173,14022,178,2,758.86,319.91,1197.81
3174,19406,188,6,628.97,18.95,3754.87
3175,2264,57,2,412.49,38.53,786.45
3176,22041,92,3,865.27,384.16,2211.65
3177,23005,77,1,609.49,147.93,461.56
3178,5142,6,-4,352.38,123.91,7545.95
3179,17378,171,4,789.17,371.81,2784.87
3180,2481,227,2,427.45,109.12,745.78
3181,20650,201,4,169.16,5.46,671.18
3182,7107,184,3,651.79,81.11,1874.26
3183,31229,76,3,818.47,38.46,2416.95
3184,24474,167,3,622.25,108.01,1758.74
3185,16214,156,5,683.26,603.68,2812.62
3186,6210,235,5,843.51,819.67,3397.88
3187,20699,172,5,710.15,354.15,3196.6
3188,19901,193,3,508.78,154.08,1372.26
3189,5689,153,6,372.96,418.0,1819.76
3190,8465,18,2,530.56,250.55,810.57
3191,22426,99,6,319.39,122.45,1793.89
3192,28399,68,6,796.94,775.24,4006.4
3193,26204,154,5,349.13,195.03,1550.62
3194,14729,117,3,396.88,113.06,1077.58
3195,23837,126,4,430.33,15.57,1705.75
3196,5109,13,6,643.15,941.01,2917.89
3197,24870,48,3,66.19,4.73,193.84
3198,2637,220,3,121.31,87.42,276.51
3199,25064,220,1,176.56,35.47,141.09
3200,16891,118,2,930.0,368.86,1491.14
3201,999999,99999,-1,80.4,4.53,395.6
3202,24905,162,4,74.36,2.99,294.45
3203,22230,190,5,716.79,223.48,3360.47
3204,26495,133,6,567.44,558.26,2846.38
3205,6330,132,6,898.34,547.5,4842.54
3206,15807,198,1,945.2,105.5,839.7
3207,29349,26,3,187.59,83.3,479.47
3208,5749,156,4,721.92,710.34,2177.34
3209,27564,72,2,644.4,230.08,1058.72
3210,2280,130,2,376.24,67.39,685.09
3211,4708,39,2,209.41,56.52,362.3
3212,24550,166,2,182.67,62.51,302.83
3213,30369,33,6,566.63,90.59,3309.19
3214,6344,175,2,923.46,214.68,1632.24
3215,30053,123,2,714.53,77.71,1351.35
3216,13345,146,2,508.21,153.79,862.63
3217,4977,108,5,348.73,420.95,1322.7
3218,5131,136,1,135.15,12.29,122.86
3219,5616,125,3,776.0,105.96,2222.04
3220,29231,75,5,358.71,70.53,1723.02
3221,25027,214,4,63.25,,207.89
3222,9924,141,5,820.91,451.79,3652.76
3223,16885,172,3,512.48,291.01,1246.43
3224,23170,26,4,736.83,662.02,2285.3
3225,16412,173,4,70.92,39.06,244.62
3226,22915,48,2,640.6,176.74,1104.46
3227,2611,212,5,135.29,131.31,545.14
3228,1044,154,4,887.62,563.3,2987.18
3229,21623,63,6,240.05,134.5,1305.8
3230,29532,164,2,793.8,278.75,1308.85
3231,16240,192,6,607.76,89.76,3556.8
3232,23790,169,3,103.91,67.46,244.27
3233,10554,178,3,782.77,318.76,2029.55
3234,19613,123,4,760.43,35.91,3005.81
3235,964,21,1,373.71,55.89,317.82
3236,15514,193,5,775.72,347.83,3530.77
3237,17915,4,6,187.93,173.14,954.44
3238,31318,14,5,573.19,,2559.08
3239,7306,158,6,122.95,123.37,614.33
3240,11527,114,1,711.62,91.58,620.04
3241,21347,227,2,684.79,250.81,1118.77
3242,10070,207,6,100.83,107.43,497.55
3243,13834,182,5,794.1,250.49,3720.01
3244,5135,181,6,859.84,1076.42,4082.62
3245,7346,121,2,578.25,119.9,1036.6
3246,12582,125,2,121.03,14.0,228.06
3247,6921,26,4,502.11,224.59,1783.85
3248,20237,71,4,900.44,373.89,3227.87
3249,12314,17,1,349.44,74.47,274.97
3250,19150,48,5,303.87,323.39,1195.96
3251,20123,51,3,732.87,266.84,1931.77
3252,880,64,1,96.2,9.93,86.27
3253,20840,185,5,489.42,182.73,2264.37
3254,22084,161,1,633.03,111.51,521.52
3255,27234,144,3,243.35,136.69,593.36
3256,28262,215,6,337.37,42.69,1981.53
3257,22238,107,3,331.04,132.46,860.66
3258,19012,103,3,358.94,224.13,852.69
3259,5751,85,6,66.15,63.45,333.45
3260,25223,163,3,151.26,110.71,343.07
3261,4435,55,2,121.56,34.64,208.48
3262,17190,222,4,159.58,116.65,521.67
3263,22383,143,3,468.64,332.83,1073.09
3264,7036,74,4,399.76,212.94,1386.1
3265,30636,217,3,372.01,181.68,934.35
3266,2246,165,4,177.69,58.23,652.53
3267,20307,67,5,399.0,495.79,1499.21
3268,14039,49,5,482.38,194.03,2217.87
3269,11040,62,2,849.99,18.49,1681.49
3270,10236,32,5,411.1,263.61,1791.89
3271,29874,203,6,571.73,210.85,3219.53
3272,20894,48,4,564.78,246.68,2012.44
3273,24498,87,5,800.12,421.61,3578.99
3274,8223,96,3,329.73,132.96,856.23
3275,6997,101,4,388.37,310.23,1243.25
3276,6805,216,6,741.63,791.5,3658.28
3277,21546,55,6,93.47,,505.47
3278,18104,83,3,426.52,251.58,1027.98
3279,27326,156,2,872.0,37.06,1706.94
3280,30573,226,3,404.3,38.13,1174.77
3281,7902,51,1,414.68,13.96,400.72
3282,999999,99999,-1,902.34,181.66,2988.93
3283,22315,177,4,819.07,260.25,3016.03
3284,8196,6,3,888.26,94.3,2570.48
3285,21936,199,6,123.62,65.58,676.14
3286,10867,185,5,485.82,4.71,2424.39
3287,24056,170,3,346.74,54.78,985.44
3288,16581,29,1,130.85,22.65,108.2
3289,6079,38,3,835.4,593.85,1912.35
3290,30958,175,4,519.13,,1985.92
3291,4959,148,4,152.53,76.1,534.02
3292,22245,200,3,468.62,145.25,1260.61
3293,10183,92,3,786.96,276.23,2084.65
3294,773,152,4,598.89,41.64,2353.92
3295,14195,201,6,276.93,,1559.78
3296,21520,90,3,139.58,35.74,383.0
3297,13087,104,1,842.77,167.1,675.67
3298,4763,196,2,668.69,320.5,1016.88
3299,2477,63,1,715.61,146.14,569.47
3300,969,44,2,228.35,100.04,356.66
3301,20327,121,1,124.51,6.4,118.11
3302,27938,22,1,569.74,64.44,505.3
3303,25910,228,4,842.06,106.44,3261.8
3304,2977,139,5,321.04,294.4,1310.8
3305,18843,78,3,707.05,465.79,1655.36
3306,9419,58,3,335.2,118.39,887.21
3307,7231,97,1,919.64,4.55,915.09
3308,4450,190,3,590.66,423.17,1348.81
3309,14952,107,3,615.56,75.89,1770.79
3310,30692,195,6,250.66,61.19,1442.77
3311,5248,96,5,379.8,218.28,1680.72
3312,15655,60,5,257.37,257.16,1029.69
3313,16129,188,6,748.72,416.19,4076.13
3314,5901,102,1,591.69,111.11,480.58
3315,7544,29,5,578.09,317.23,2573.22
3316,25593,98,6,295.91,302.98,1472.48
3317,11498,84,2,526.56,251.09,802.03
3318,9140,177,1,643.11,80.27,562.84
3319,24921,17,1,620.32,85.61,534.71
3320,9440,137,5,149.69,23.47,724.98
3321,942,197,6,231.99,93.74,1298.2
3322,19751,226,6,272.83,394.91,1242.07
3323,6221,101,2,271.57,43.21,499.93
3324,11446,122,2,282.54,65.25,499.83
3325,21339,160,5,631.56,130.36,3027.44
3326,20982,45,3,339.03,202.6,814.49
3327,15413,60,6,588.84,792.15,2740.89
3328,21712,73,3,651.47,243.92,1710.49
3329,21548,108,5,726.96,254.28,3380.52
3330,29210,157,1,758.92,8.37,750.55
3331,5307,31,6,693.02,236.44,3921.68
3332,5419,33,4,89.54,42.08,316.08
3333,2656,136,2,575.68,45.44,1105.92
3334,14836,21,4,326.58,193.62,1112.7
3335,3460,4,5,791.83,470.74,3488.41
3336,11041,229,6,378.69,248.34,2023.8
3337,27528,1,3,294.91,17.08,867.65
3338,20661,180,6,912.52,253.05,5222.07
3339,9706,81,1,413.71,60.59,353.12
3340,17948,54,1,192.46,33.09,159.37
3341,26386,153,1,915.94,,794.65
3342,4321,159,5,874.62,473.41,3899.69
3343,16928,140,4,691.41,325.18,2440.46
