feedback_id,customer_id,order_id,branch_id,rating,feedback_category,feedback_date,comment_length_words
1920,5967,19536,22,5,Cleanliness,2024-10-25,34
1921,2860,3591,25,5,Delivery Time,2023-01-24,18
1922,1176,30508,8,5,Service,2023-04-06,10
1923,3889,23565,23,4,Ambience,2023-12-03,
1924,811,14932,5,1,Food Quality,2023-10-27,14
1925,5096,31487,7,3,Delivery Time,2023-09-08,20
1926,5953,12785,1,5,Service,2024-08-22,36
1927,3670,15505,24,4,Cleanliness,2024-11-09,21
1928,5422,19826,20,4,Cleanliness,2023-09-01,38
1929,6833,9056,24,2,Food Quality,2023-09-12,5
1930,5558,29323,15,1,Value for Money,2024-10-19,27
1931,1347,11995,26,4,Ambience,2023-03-21,15
1932,2740,3089,11,3,Delivery Time,2024-10-05,1
1933,6070,1281,5,5,Ambience,2023-03-17,37
1934,5464,3699,11,5,Service,2023-09-07,33
1935,3742,19699,3,5,Ambience,2023-03-24,15
1936,3248,20277,23,1,Ambience,2023-01-03,30
1937,4366,2872,4,4,Value for Money,2024-10-05,1
1938,2304,16792,8,1,Ambience,2023-05-10,39
1939,2768,17319,11,5,Service,2023-12-19,
1940,1664,15710,1,3,Value for Money,2024-04-08,20
1941,2186,11447,27,4,Food Quality,2023-12-02,31
1942,6653,13783,18,4,Ambience,2023-07-06,2
1943,5350,21406,6,2,Delivery Time,2023-12-29,6
1944,871,20044,27,2,Delivery Time,2023-11-30,26
1945,4409,27080,20,4,Value for Money,2024-07-09,11
1946,775,1552,11,4,Ambience,2024-07-22,18
1947,1684,11948,3,4,Delivery Time,2023-08-03,23
1948,4078,6426,24,5,Food Quality,2024-12-08,8
1949,5866,2637,11,5,Food Quality,2023-08-15,13
1950,2232,15469,5,3,Food Quality,2024-07-28,35
1951,334,4995,26,4,Food Quality,2023-06-18,32
1952,1265,17363,22,4,Food Quality,2023-08-25,22
1953,5357,19840,24,3,Value for Money,2024-04-30,33
1954,6598,18995,1,3,Ambience,2024-01-15,8
1955,5227,7291,28,5,Ambience,2023-07-29,40
1956,2117,31009,8,3,Ambience,2024-10-19,16
1957,1177,31759,6,3,Service,2023-09-10,3
1958,6065,14491,28,4,Service,2024-12-29,22
1959,4486,6773,9,5,Service,2024-01-03,26
1960,6968,2943,8,1,Service,2024-04-09,32
1961,6090,27700,18,3,Service,2024-03-17,38
1962,5332,157,9,5,Value for Money,2023-08-31,6
1963,6938,17301,6,5,Service,2024-07-13,8
1964,4255,22937,23,5,Food Quality,2024-03-14,14
1965,2500,25892,14,1,Cleanliness,2024-06-10,27
1966,5770,561,2,4,Service,2024-01-10,26
1967,6429,4896,21,5,Value for Money,2024-11-21,21
1968,1365,19003,14,4,Delivery Time,2023-03-26,19
1969,4851,16200,24,4,Ambience,2024-07-21,26
1970,5370,30382,20,4,Cleanliness,2024-11-27,28
1971,2716,4063,28,4,Food Quality,2024-11-22,9
1972,521,1797,23,6,Cleanliness,2024-05-04,0
1973,1208,27388,24,5,Food Quality,2023-12-12,28
1974,3906,19358,25,3,Cleanliness,2024-11-23,6
1975,284,15000,28,4,Food Quality,2024-08-18,32
1976,6730,4364,23,3,Value for Money,2023-08-14,20
1977,6816,6561,1,3,Ambience,2024-08-02,3
1978,341,29614,23,5,Cleanliness,2023-05-09,31
1979,1163,20234,17,5,Food Quality,2024-01-15,3
1980,6681,26604,8,5,Service,2024-07-22,36
1981,5704,1384,23,3,Service,2024-12-05,5
1982,366,9339,20,4,Value for Money,2024-11-20,10
1983,3908,27815,4,2,Delivery Time,2023-01-22,9
1984,4878,9960,9,5,Value for Money,2023-05-19,25
1985,3862,24798,18,3,Delivery Time,2024-11-26,31
1986,6897,30970,15,4,Cleanliness,2024-05-06,37
1987,4091,14866,21,5,Cleanliness,2023-09-02,15
1988,1145,3615,26,5,Service,2023-01-23,20
1989,3474,4146,19,5,Cleanliness,2024-02-28,14
1990,3892,5249,10,5,Service,2024-01-27,15
1991,592,20978,17,5,Cleanliness,2024-01-21,32
1992,5584,25728,11,1,Delivery Time,2024-06-24,39
1993,3246,13025,12,4,Cleanliness,2023-05-16,31
1994,383,16704,20,4,Value for Money,2024-07-29,4
1995,771,18406,3,4,Service,2023-08-30,6
1996,5683,29815,26,1,Ambience,2024-08-03,30
1997,1120,5066,12,5,Ambience,2024-04-26,4
1998,1285,24952,2,4,Value for Money,2024-09-14,
1999,3199,25144,12,4,Value for Money,2024-12-04,37
2000,3156,2517,4,4,Ambience,2024-01-02,34
2001,4471,10809,6,5,Ambience,2024-04-18,18
2002,6127,22190,3,2,Delivery Time,2024-06-12,4
2003,4026,1701,19,5,Ambience,2023-12-21,25
2004,2490,16841,1,5,Food Quality,2024-06-28,17
2005,2643,26221,10,4,Value for Money,2023-06-01,18
2006,3376,29430,28,4,Value for Money,2023-11-28,7
2007,4562,24949,8,2,Food Quality,2023-06-28,30
2008,5609,5234,17,4,Cleanliness,2024-08-24,23
2009,2026,18643,26,4,Ambience,2024-06-12,4
2010,1138,15946,23,3,Delivery Time,2023-07-09,22
2011,813,18326,8,3,Service,2024-01-19,27
2012,605,9721,20,3,Cleanliness,2024-07-12,30
2013,376,28324,28,4,Service,2023-03-16,6
2014,39,27745,20,5,Delivery Time,2024-06-09,16
2015,143,8911,15,4,Food Quality,2024-05-25,38
2016,3785,12214,28,3,Ambience,2024-05-14,8
2017,969,19657,9,4,Service,2024-07-23,38
2018,2060,29940,27,5,Service,2023-02-11,30
2019,3967,29831,11,4,Service,2023-03-19,30
2020,1517,5441,23,4,Service,2024-09-16,19
2021,4475,1606,7,5,Delivery Time,2024-07-26,12
2022,1211,4577,11,5,Value for Money,2023-10-15,11
2023,287,11972,23,5,Ambience,2023-11-02,2
2024,2701,29267,25,4,Value for Money,2023-08-14,2
2025,4691,18588,3,5,Value for Money,2024-07-05,
2026,3565,27349,6,4,Delivery Time,2024-12-06,22
2027,1203,31537,13,4,Food Quality,2024-09-22,0
2028,4158,11778,28,3,Food Quality,2023-04-26,8
2029,5458,10869,10,4,Value for Money,2023-01-19,14
2030,3260,4794,26,5,Value for Money,2024-02-05,37
2031,673,14097,8,4,Service,2023-02-15,33
2032,4442,30281,27,5,Cleanliness,2023-11-01,0
2033,99999,999999,999,9,Delivery Time,2023-11-21,
2034,2661,8023,1,5,Delivery Time,2024-08-10,40
2035,2935,17438,9,4,Cleanliness,2023-07-30,4
2036,6252,12408,2,5,Ambience,2023-01-12,9
2037,1804,21352,2,5,Service,2023-06-20,12
2038,6588,1005,7,3,Cleanliness,2024-09-04,12
2039,3586,26696,25,3,Service,2023-01-24,31
2040,44,11620,17,5,Cleanliness,2024-01-17,29
2041,1818,17209,15,4,Cleanliness,2023-07-02,10
2042,2284,3853,8,5,Value for Money,2023-11-08,8
2043,4559,30097,24,5,Food Quality,2023-08-25,14
2044,3863,30727,6,2,Service,2023-07-05,
2045,3381,28177,17,5,Food Quality,2024-04-15,21
2046,6129,27530,12,5,Cleanliness,2023-02-16,39
2047,330,1854,2,5,Food Quality,2023-08-17,6
2048,3247,15064,16,2,Food Quality,2024-01-18,6
2049,5832,31461,19,2,Value for Money,2024-08-12,25
2050,3623,7322,23,3,Service,2023-07-08,23
2051,2625,23314,27,5,Delivery Time,2024-04-17,21
2052,3446,10749,12,2,Value for Money,2023-04-07,14
2053,6433,6161,24,5,Ambience,2024-10-04,0
2054,985,100,14,4,Cleanliness,2024-06-20,5
2055,5292,26530,18,1,Service,2024-02-19,22
2056,368,28434,11,4,Cleanliness,2023-08-27,8
2057,6725,2150,27,5,Service,2023-09-07,18
2058,1810,19885,22,5,Service,2024-10-05,17
2059,3852,15816,14,5,Food Quality,2023-11-18,34
2060,2715,6915,21,4,Delivery Time,2023-06-03,39
2061,2283,3627,4,2,Ambience,2023-11-27,21
2062,214,31527,3,5,Cleanliness,2024-09-12,2
2063,985,28201,11,4,Ambience,2024-07-25,38
2064,2079,8275,28,5,Delivery Time,2023-01-24,1
2065,1707,26966,13,4,Ambience,2024-01-19,23
2066,6170,10032,3,2,Food Quality,2024-01-11,9
2067,109,16702,24,5,Cleanliness,2023-03-18,37
2068,1034,13856,5,5,Ambience,2023-06-22,20
2069,4118,16641,22,4,Food Quality,2023-09-23,13
2070,1983,12338,21,4,Delivery Time,2023-04-10,25
2071,4586,26406,25,4,Ambience,2024-03-20,12
2072,2539,7439,3,2,Delivery Time,2024-05-19,9
2073,6061,26928,16,5,Delivery Time,2024-02-15,1
2074,3264,19856,7,5,Service,2023-08-16,25
2075,138,122,26,5,Delivery Time,2024-02-27,23
2076,5464,15421,11,3,Ambience,2024-09-10,17
2077,3781,574,9,2,Food Quality,2024-06-13,17
2078,1936,11668,4,5,Cleanliness,2024-12-11,12
2079,140,19838,1,4,Food Quality,2024-01-06,20
2080,6235,12462,10,3,Ambience,2023-09-05,0
2081,4058,14217,2,5,Delivery Time,2024-09-09,3
2082,6597,24075,21,5,Cleanliness,2023-01-08,25
2083,5914,14547,4,3,Food Quality,2024-10-26,31
2084,6947,3034,16,4,Service,2023-05-29,7
2085,2184,15628,27,5,Ambience,2023-06-26,39
2086,3710,31561,26,4,Value for Money,2024-08-13,23
2087,2961,5574,13,5,Ambience,2023-06-11,10
2088,6954,23178,21,4,Ambience,2024-12-10,
2089,5865,23030,1,3,Ambience,2024-01-20,39
2090,2432,2546,28,5,Ambience,2023-07-22,36
2091,3275,1318,15,5,Service,2023-11-16,6
2092,3942,18941,25,4,Service,2024-05-13,14
2093,1317,1495,15,4,Service,2024-09-22,16
2094,682,26576,27,5,Food Quality,2023-08-30,18
2095,5033,27367,6,4,Service,2023-09-22,26
2096,2530,12626,22,5,Cleanliness,2023-03-23,28
2097,4906,31311,16,5,Value for Money,2024-09-25,0
2098,3444,6498,15,4,Cleanliness,2024-02-08,20
2099,2641,14622,6,4,Food Quality,2024-01-04,18
2100,1268,6000,9,4,Cleanliness,2023-01-11,40
2101,197,1084,9,5,Ambience,2023-09-19,36
2102,5463,12580,6,2,Cleanliness,2024-02-03,35
2103,3873,16888,18,5,Value for Money,2024-07-07,38
2104,5733,20306,2,4,Delivery Time,2024-01-02,11
2105,3089,1996,12,4,Food Quality,2023-05-18,32
2106,6568,21624,19,5,Food Quality,2023-11-10,24
2107,6273,25029,27,5,Value for Money,2024-11-17,22
2108,1906,31698,28,3,Delivery Time,2024-10-28,4
2109,3485,29408,27,5,Service,2023-01-26,38
2110,4397,20992,24,5,Value for Money,2023-05-25,31
2111,910,29665,13,5,Cleanliness,2024-11-09,
2112,5642,24805,1,4,Food Quality,2023-02-23,29
2113,5994,27444,21,5,Cleanliness,2024-03-08,21
2114,5014,21330,24,4,Value for Money,2024-05-01,13
2115,5142,28226,27,4,Value for Money,2024-10-31,9
2116,6187,13221,14,5,Ambience,2024-01-05,40
2117,4232,29583,6,4,Food Quality,2023-11-09,1
2118,5104,3373,22,5,Ambience,2024-07-23,18
2119,2117,28799,28,5,Delivery Time,2024-12-09,2
2120,6613,26818,24,4,Service,2023-01-03,1
2121,191,21046,13,5,Cleanliness,2024-07-01,20
2122,3792,28411,12,5,Cleanliness,2024-01-07,17
2123,4935,10665,19,3,Cleanliness,2024-03-23,36
2124,3968,4701,21,3,Food Quality,2023-02-05,19
2125,244,6801,3,5,Food Quality,2023-07-03,34
2126,5215,4552,17,4,Value for Money,2024-06-02,30
2127,3529,6163,12,4,Ambience,2024-11-12,32
2128,6528,12564,10,5,Ambience,2023-11-02,33
2129,99999,999999,999,9,Value for Money,2024-07-14,
2130,6880,8062,1,3,Delivery Time,2023-10-03,31
2131,6265,8955,20,3,Food Quality,2023-04-08,28
2132,3225,28743,10,4,Value for Money,2023-04-05,10
2133,786,31799,7,4,Service,2023-06-16,
2134,2940,5745,2,5,Food Quality,2023-07-22,1
2135,5972,16578,26,2,Ambience,2024-06-04,34
2136,1025,23137,1,5,Value for Money,2024-10-27,25
2137,1798,23922,16,3,Service,2023-01-11,32
2138,5454,14458,8,4,Food Quality,2023-06-27,21
2139,2422,17165,15,4,Service,2023-06-24,36
2140,5010,12795,18,5,Value for Money,2024-10-12,32
2141,779,10041,7,4,Delivery Time,2023-11-14,38
2142,2907,16791,16,1,Service,2023-09-22,8
2143,3175,26375,4,5,Value for Money,2023-08-19,40
2144,1194,17800,20,5,Delivery Time,2023-04-10,35
2145,1162,12339,4,3,Cleanliness,2023-08-26,20
2146,4156,11088,17,5,Ambience,2023-06-01,19
2147,2548,30050,2,3,Ambience,2024-02-10,28
2148,6611,3418,14,3,Delivery Time,2024-12-19,25
2149,2934,993,11,4,Food Quality,2023-12-24,23
2150,6298,29223,5,3,Service,2023-10-30,13
2151,6721,29209,10,3,Cleanliness,2023-08-21,2
2152,2917,20496,20,4,Cleanliness,2024-09-09,19
2153,5305,24418,7,5,Cleanliness,2024-10-12,16
2154,4440,5247,22,4,Value for Money,2024-10-07,24
2155,1095,19113,23,2,Value for Money,2023-04-14,36
2156,4805,22405,26,4,Ambience,2023-07-23,19
2157,5626,19470,13,5,Food Quality,2024-09-05,24
2158,77,12943,19,4,Value for Money,2023-07-27,15
2159,761,10927,3,2,Ambience,2023-07-28,10
2160,277,20478,20,2,Delivery Time,2024-04-02,37
2161,5231,14867,13,1,Value for Money,2024-04-24,5
2162,1367,1240,1,5,Value for Money,2023-10-23,10
2163,2625,7642,28,5,Food Quality,2023-02-24,
2164,549,1995,6,4,Delivery Time,2024-03-14,9
2165,5461,28875,3,4,Value for Money,2024-12-11,39
2166,6824,13691,4,4,Delivery Time,2023-11-28,9
2167,6185,11766,5,4,Delivery Time,2024-09-25,24
2168,1963,31627,5,5,Food Quality,2024-03-21,15
2169,2921,902,10,5,Delivery Time,2024-05-14,21
2170,129,24063,11,4,Cleanliness,2023-02-17,16
2171,671,15653,24,4,Food Quality,2023-02-27,15
2172,2836,31253,13,4,Ambience,2023-08-26,22
2173,6671,18974,22,4,Cleanliness,2024-12-18,22
2174,4214,21391,8,4,Delivery Time,2023-05-24,
2175,4137,19788,17,4,Ambience,2023-11-10,38
2176,3927,23525,7,2,Ambience,2023-10-14,34
2177,5097,29113,11,4,Cleanliness,2023-01-10,29
2178,1418,15462,23,1,Food Quality,2023-03-13,31
2179,1570,4253,2,3,Service,2024-04-23,14
2180,1155,17871,4,5,Ambience,2024-10-13,40
2181,288,6070,8,1,Service,2023-01-08,9
2182,4887,7272,5,4,Delivery Time,2024-03-23,34
2183,338,26574,8,5,Delivery Time,2023-11-20,20
2184,2992,29687,19,3,Value for Money,2023-06-19,34
2185,2671,3272,24,4,Service,2023-07-06,23
2186,887,9435,20,5,Delivery Time,2024-09-10,9
2187,2670,18138,26,4,Cleanliness,2024-05-01,40
2188,6901,9533,6,3,Value for Money,2024-09-01,10
2189,6647,2902,22,3,Value for Money,2024-05-12,
2190,1112,11925,16,5,Value for Money,2023-09-29,32
2191,1655,11084,5,5,Ambience,2024-04-27,0
2192,6304,19807,10,3,Ambience,2024-03-22,14
2193,1002,4562,8,5,Delivery Time,2024-12-01,9
2194,4218,1531,2,5,Cleanliness,2024-12-12,28
2195,5012,31373,28,5,Service,2024-05-04,22
2196,5620,5230,25,4,Cleanliness,2024-03-11,30
2197,3841,26227,4,4,Service,2024-07-03,20
2198,1074,31866,21,3,Delivery Time,2024-04-30,24
2199,4110,7931,12,4,Service,2023-11-23,11
2200,4135,11464,12,4,Service,2023-01-11,35
2201,4822,31173,26,2,Cleanliness,2023-05-01,17
2202,6790,16465,9,3,Value for Money,2023-07-30,4
2203,6076,2877,9,2,Delivery Time,2024-09-05,10
2204,2832,2357,20,1,Value for Money,2023-01-18,16
2205,4929,13674,7,4,Service,2024-03-16,33
2206,5957,27156,13,3,Value for Money,2023-02-04,30
2207,4393,5537,7,5,Service,2023-05-23,
2208,6284,7215,19,4,Delivery Time,2024-03-05,9
2209,1383,13380,13,3,Value for Money,2024-01-14,40
2210,6296,3083,28,5,Value for Money,2023-07-08,31
2211,6066,20504,24,3,Food Quality,2023-05-31,
2212,4282,18262,21,1,Value for Money,2023-01-04,36
2213,2495,24680,15,2,Cleanliness,2023-02-19,26
2214,3483,10167,18,5,Cleanliness,2023-03-24,33
2215,5594,27242,6,5,Ambience,2024-10-17,10
2216,1670,17821,14,5,Cleanliness,2023-05-29,35
2217,4504,25637,17,4,Service,2023-06-11,26
2218,5998,29977,5,4,Value for Money,2024-07-21,25
2219,1573,6364,11,5,Service,2024-05-15,19
2220,6534,22165,12,5,Service,2023-12-10,28
2221,5974,17489,1,5,Cleanliness,2023-11-07,8
2222,4029,8131,24,4,Value for Money,2024-11-18,23
2223,6987,18445,11,5,Cleanliness,2024-05-20,4
2224,1005,26,15,4,Delivery Time,2024-03-25,0
2225,1315,23623,22,5,Service,2023-08-18,39
2226,1425,29006,5,3,Delivery Time,2024-03-14,34
2227,59,31658,3,4,Ambience,2023-01-19,20
2228,488,6265,10,2,Food Quality,2024-06-05,15
2229,756,30985,23,3,Service,2023-07-30,13
2230,4799,12595,10,4,Value for Money,2023-03-07,9
2231,414,20740,1,5,Service,2024-05-24,1
2232,3898,30091,16,3,Food Quality,2023-06-24,18
2233,6935,10696,12,4,Ambience,2023-08-04,8
2234,2187,5479,20,4,Value for Money,2024-02-06,12
2235,4663,6345,3,5,Ambience,2024-06-22,14
2236,1069,12714,24,5,Cleanliness,2023-01-08,31
2237,1488,5054,25,4,Value for Money,2023-03-13,27
2238,6646,3378,21,4,Cleanliness,2024-09-24,19
2239,740,12325,20,2,Ambience,2024-05-22,38
2240,6695,30369,20,4,Ambience,2024-03-27,26
2241,6116,7064,6,5,Delivery Time,2024-05-11,29
2242,5790,5413,14,2,Food Quality,2024-06-12,25
2243,1966,30818,11,4,Delivery Time,2024-02-20,8
2244,6751,29823,9,3,Value for Money,2023-06-12,7
2245,1562,13383,7,4,Service,2024-05-25,31
2246,5155,8593,8,3,Delivery Time,2023-09-08,17
2247,1852,22574,26,5,Cleanliness,2024-07-01,26
2248,99999,999999,999,6,Cleanliness,2024-03-09,31
2249,2969,1713,6,5,Value for Money,2024-05-16,1
2250,3045,8579,25,3,Delivery Time,2023-12-08,
2251,5961,28274,22,4,Delivery Time,2023-12-05,32
2252,4935,14816,3,2,Service,2023-03-10,6
2253,5788,6690,25,1,Value for Money,2024-04-27,4
2254,2351,15648,11,4,Delivery Time,2024-02-26,
2255,3720,12084,20,5,Cleanliness,2024-11-03,10
2256,3616,29293,13,2,Delivery Time,2024-11-17,8
2257,3250,18987,4,5,Service,2023-04-21,7
2258,4181,1977,24,2,Value for Money,2023-06-24,0
2259,600,27314,26,4,Food Quality,2023-09-27,6
2260,6332,4256,27,3,Delivery Time,2023-09-25,34
2261,5222,20080,3,3,Service,2024-10-21,8
2262,2861,13937,2,3,Service,2024-12-09,38
2263,4171,30414,9,1,Value for Money,2024-05-21,12
2264,4164,7971,23,5,Value for Money,2023-09-27,23
2265,3147,373,2,5,Value for Money,2024-06-08,23
2266,2057,6023,26,2,Food Quality,2024-09-08,5
2267,64,17281,13,4,Delivery Time,2023-11-11,17
2268,6614,10464,22,3,Value for Money,2024-06-14,38
2269,4181,4700,16,4,Delivery Time,2023-06-29,14
2270,3057,21201,27,2,Cleanliness,2024-10-22,2
2271,3927,27348,7,4,Value for Money,2024-10-25,13
2272,3241,29309,10,4,Value for Money,2023-11-06,39
2273,3104,3830,7,5,Food Quality,2023-02-06,1
2274,4405,20700,26,2,Delivery Time,2023-01-14,29
2275,1406,17332,24,4,Food Quality,2024-02-06,15
2276,6441,10172,6,4,Delivery Time,2024-11-08,7
2277,6215,12481,16,3,Value for Money,2024-05-22,14
2278,4388,3409,22,5,Cleanliness,2024-09-25,21
2279,2393,13380,26,5,Ambience,2024-05-08,7
2280,1590,22825,23,5,Value for Money,2024-02-03,4
2281,3799,11146,23,3,Ambience,2023-06-30,21
2282,4380,20699,1,5,Service,2024-11-12,31
2283,4016,6080,24,5,Value for Money,2024-01-18,37
2284,2011,127,4,5,Cleanliness,2023-09-23,25
2285,6409,2955,13,4,Ambience,2023-04-14,38
2286,2956,17916,14,5,Value for Money,2024-10-18,6
2287,3355,29501,17,4,Service,2024-06-10,14
2288,4159,12356,14,2,Cleanliness,2024-01-10,28
2289,4729,8210,4,4,Cleanliness,2023-07-02,24
2290,35,24089,20,4,Food Quality,2024-06-09,10
2291,618,28866,8,4,Ambience,2023-07-18,
2292,4623,19402,18,4,Cleanliness,2024-06-04,23
2293,6499,5223,6,2,Food Quality,2023-05-26,4
2294,4350,8952,8,5,Delivery Time,2024-11-08,9
2295,802,7343,25,5,Cleanliness,2023-07-20,32
2296,4585,13617,1,5,Delivery Time,2024-10-19,4
2297,99999,999999,999,6,Food Quality,2023-07-19,5
2298,99999,999999,999,6,Service,2023-10-11,28
2299,1362,24402,9,5,Service,2024-10-20,
2300,2814,17230,19,4,Food Quality,2023-02-07,16
2301,1765,6660,25,5,Ambience,2023-09-04,27
2302,5114,4149,8,5,Cleanliness,2024-03-07,35
2303,1286,9742,25,5,Ambience,2023-10-11,24
2304,4339,23837,22,5,Service,2024-05-09,11
2305,6624,25575,11,5,Food Quality,2024-10-17,3
2306,5667,1777,27,2,Ambience,2024-07-06,39
2307,242,28660,27,3,Value for Money,2024-02-17,28
2308,6346,22809,14,4,Food Quality,2023-05-09,9
2309,5119,8255,23,4,Delivery Time,2023-02-22,21
2310,3894,6475,23,5,Delivery Time,2023-05-23,22
2311,5792,15503,9,3,Ambience,2023-06-27,2
2312,1138,7499,4,4,Value for Money,2024-11-26,26
2313,1673,30005,20,5,Cleanliness,2023-08-10,14
2314,2763,25348,16,5,Food Quality,2024-06-25,1
2315,2151,4211,24,5,Ambience,2024-11-20,11
2316,4142,21924,7,4,Food Quality,2024-03-29,1
2317,3693,14907,5,3,Ambience,2023-11-15,40
2318,5146,3487,12,3,Food Quality,2023-12-31,24
2319,2849,31391,28,2,Ambience,2023-08-21,38
2320,5895,20493,19,5,Service,2024-12-30,33
2321,2115,18713,12,5,Service,2023-07-20,28
2322,3887,13350,3,5,Ambience,2024-09-30,13
2323,864,26797,14,4,Delivery Time,2023-03-04,2
2324,99999,999999,999,6,Delivery Time,2023-08-18,8
2325,1132,19696,13,5,Delivery Time,2023-09-22,12
2326,5315,10098,28,3,Value for Money,2024-09-09,
2327,2428,16685,14,3,Ambience,2024-08-17,26
2328,5935,29129,22,4,Ambience,2023-10-28,38
2329,1344,2579,7,3,Delivery Time,2023-07-23,32
2330,2926,1384,14,3,Cleanliness,2024-02-29,32
2331,3361,31260,5,5,Ambience,2023-04-15,15
2332,6696,5573,16,5,Delivery Time,2024-09-13,14
2333,192,5017,1,5,Food Quality,2023-03-16,39
2334,6601,924,22,4,Ambience,2023-04-27,1
2335,5766,9829,6,2,Delivery Time,2024-12-17,17
2336,4456,4931,3,4,Delivery Time,2024-03-30,27
2337,4384,20851,9,4,Service,2024-12-02,
2338,6380,6773,17,5,Food Quality,2023-01-01,2
2339,3261,22790,20,4,Value for Money,2023-09-01,1
2340,3285,11156,14,1,Service,2023-08-18,31
2341,1634,27290,25,5,Value for Money,2023-05-07,6
2342,6316,22601,22,3,Cleanliness,2024-09-28,23
2343,5446,27096,21,2,Cleanliness,2023-06-27,26
2344,6176,23014,23,5,Ambience,2023-07-28,11
2345,4826,3989,25,5,Delivery Time,2023-07-30,25
2346,5391,31795,3,5,Ambience,2023-06-03,35
2347,3342,391,23,2,Service,2024-01-08,36
2348,1240,16687,17,5,Food Quality,2024-04-14,27
2349,5563,25506,23,3,Service,2024-02-16,14
2350,4659,24819,19,4,Service,2023-10-15,37
2351,4103,15113,15,3,Cleanliness,2023-08-04,34
2352,6589,7773,1,5,Food Quality,2024-10-25,37
2353,522,6806,2,3,Delivery Time,2024-01-09,28
2354,26,14357,3,4,Cleanliness,2023-12-18,33
2355,590,9384,18,5,Service,2024-12-15,29
2356,626,18171,11,2,Value for Money,2023-11-12,9
2357,972,3786,19,3,Food Quality,2024-06-23,7
2358,2736,7258,26,5,Food Quality,2024-08-21,31
2359,3717,28443,10,5,Value for Money,2023-02-20,29
2360,3094,13762,3,5,Ambience,2024-09-15,13
2361,2475,8569,7,2,Food Quality,2024-11-29,0
2362,1710,13396,21,1,Cleanliness,2023-09-20,0
2363,4706,12780,21,5,Value for Money,2024-04-23,27
2364,6579,20444,19,4,Service,2023-09-15,7
2365,1955,26600,8,4,Service,2024-11-01,15
2366,3680,26380,3,4,Service,2024-08-07,8
2367,2797,5437,11,5,Value for Money,2024-05-17,35
2368,5900,14564,2,3,Food Quality,2023-12-10,22
2369,6480,7239,14,3,Delivery Time,2024-11-17,23
2370,4656,26693,10,4,Delivery Time,2023-12-15,5
2371,620,93,17,4,Service,2024-06-20,24
2372,4199,30285,4,4,Food Quality,2024-06-20,9
2373,6317,1283,10,2,Service,2024-01-30,32
2374,548,26915,28,3,Cleanliness,2024-04-11,
2375,2103,20252,8,3,Food Quality,2023-03-18,35
2376,815,12098,25,3,Value for Money,2023-04-15,29
2377,99999,999999,999,7,Cleanliness,2024-05-27,
2378,3307,26109,5,4,Value for Money,2024-05-18,40
2379,5261,21829,8,4,Cleanliness,2024-09-23,40
2380,6786,24545,23,4,Cleanliness,2024-12-16,17
2381,2521,3440,14,5,Cleanliness,2024-01-20,28
2382,3256,11769,19,5,Value for Money,2023-02-11,35
2383,4814,13403,26,4,Ambience,2024-04-22,22
2384,4425,8576,10,5,Value for Money,2024-09-27,22
2385,5828,13969,25,4,Cleanliness,2023-03-12,14
2386,4887,29289,15,3,Cleanliness,2023-12-21,29
2387,214,22712,5,5,Service,2023-04-10,9
2388,6273,1081,6,3,Service,2023-04-13,2
2389,4227,30477,23,3,Delivery Time,2024-01-29,18
2390,6184,30461,13,5,Food Quality,2023-11-12,17
2391,5497,22756,27,4,Ambience,2024-10-08,21
2392,2365,27408,26,4,Ambience,2023-06-27,34
2393,5282,9598,15,5,Value for Money,2023-12-17,32
2394,6982,21326,7,1,Delivery Time,2024-12-07,11
