order_id,customer_id,branch_id,order_date,order_hour,order_type,order_status,payment_method,discount_pct,total_amount_inr,completion_time_minutes
10249,3583,24,2023-12-05,22,Takeaway,Completed,Cash,15,975.9,55.9
10250,3780,5,2023-09-17,21,Takeaway,Pending,UPI,20,2561.51,49.0
10251,995,12,2023-01-24,9,Dine-In,Pending,UPI,0,4375.46,32.4
10252,3435,10,2023-09-29,21,Dine-In,Cancelled,Wallet,20,2651.2,71.1
10253,3872,15,2024-01-23,16,Online,Completed,Cash,0,5447.0,21.2
10254,2890,19,2024-01-01,12,Dine-In,Completed,Credit Card,5,4087.28,15.1
10255,2044,17,2024-10-10,21,Takeaway,Pending,Cash,20,5912.78,35.4
10256,1949,24,2023-12-25,23,Online,Pending,UPI,10,808.78,30.6
10257,5244,1,2023-01-04,8,Online,Cancelled,Credit Card,5,4805.31,35.1
10258,1364,18,2024-07-11,13,Takeaway,Completed,Wallet,0,1140.44,47.4
10259,6435,14,2023-02-03,12,Online,Completed,Debit Card,10,5606.86,11.0
10260,3876,16,2023-07-06,14,Takeaway,Completed,Credit Card,0,3685.03,33.1
10261,147,6,2023-06-12,13,Online,Completed,Credit Card,5,5499.26,30.8
10262,3304,16,2023-10-29,20,Takeaway,Completed,Credit Card,15,5426.08,10.7
10263,4158,19,2023-12-24,22,Online,Completed,Debit Card,15,5866.58,14.9
10264,881,25,2023-09-25,19,Dine-In,Completed,Wallet,0,3858.89,50.8
10265,4094,4,2024-06-16,19,Online,Completed,Credit Card,0,1888.76,55.3
10266,4957,28,2024-03-10,8,Dine-In,Completed,Wallet,5,1266.39,23.3
10267,5766,10,2024-08-11,20,Online,Completed,Cash,0,4333.95,41.0
10268,6123,12,2023-08-08,23,Dine-In,Completed,UPI,0,4975.82,56.4
10269,4341,14,2024-01-12,12,Online,Completed,Wallet,20,1794.6,20.0
10270,5740,25,2023-12-29,13,Online,Completed,Wallet,20,4327.55,8.1
10271,795,6,2024-04-14,15,Takeaway,Completed,Debit Card,0,1431.54,40.9
10272,3071,17,2023-01-04,18,Takeaway,Completed,Credit Card,5,557.82,35.9
10273,6560,20,2023-05-24,10,Online,Completed,Debit Card,20,1766.79,28.4
10274,2083,20,2023-12-18,9,Takeaway,Completed,UPI,0,5569.38,36.6
10275,563,26,2024-12-12,22,Dine-In,Completed,Wallet,15,714.94,37.7
10276,4900,21,2024-04-20,20,Takeaway,Completed,Wallet,20,187.47,49.7
10277,5524,9,2024-03-16,17,Takeaway,Completed,Debit Card,10,5906.64,66.0
10278,1146,24,2024-07-09,22,Dine-In,Completed,UPI,15,3703.01,50.2
10279,3653,25,2023-12-28,19,Takeaway,Completed,Debit Card,20,,73.9
10280,6380,5,2023-08-07,22,Dine-In,Completed,Cash,5,-1994.85,341.6
10281,3437,25,2023-03-02,20,Online,Completed,Credit Card,0,1459.16,33.2
10282,6921,27,2024-06-15,20,Online,Completed,Wallet,0,3770.28,50.5
10283,4840,19,2024-11-06,20,Dine-In,Completed,Cash,10,1504.02,21.0
10284,3313,8,2023-02-03,16,Online,Completed,Credit Card,5,4933.35,40.5
10285,3448,20,2024-04-28,21,Online,Completed,UPI,10,5067.97,53.3
10286,1122,6,2024-03-18,22,Online,Completed,Credit Card,20,3444.57,22.3
10287,4601,19,2023-01-09,13,Takeaway,Completed,Debit Card,15,543.74,62.3
10288,5487,9,2024-09-27,21,Takeaway,Completed,Cash,20,3312.16,51.5
10289,4852,22,2024-04-02,21,Dine-In,Completed,Debit Card,10,5853.83,53.6
10290,3902,14,2023-03-16,12,Online,Completed,Debit Card,15,3129.5,44.1
10291,1085,6,2023-06-13,16,Dine-In,Completed,UPI,5,323.37,49.2
10292,6891,3,2024-05-10,20,Online,Cancelled,Cash,0,5480.79,38.8
10293,1907,12,2023-10-26,14,Online,Completed,Wallet,0,2978.3,57.5
10294,418,2,2024-04-13,12,Online,Completed,Wallet,20,1678.45,18.0
10295,1987,28,2023-02-11,21,Dine-In,Completed,Credit Card,15,4880.66,16.5
10296,5142,27,2024-05-04,17,Takeaway,Completed,Wallet,15,1116.9,30.7
10297,2631,4,2024-05-30,20,Takeaway,Completed,Cash,0,2088.38,60.1
10298,567,19,2024-12-13,18,Dine-In,Completed,Credit Card,5,1820.14,60.7
10299,1982,25,2024-12-19,21,Dine-In,Completed,Credit Card,10,-2166.42,281.5
10300,99999,999,2024-02-20,21,Online,Completed,Credit Card,5,-598.89,326.7
10301,5388,9,2023-12-25,19,Takeaway,Completed,Credit Card,20,1708.52,25.7
10302,1351,10,2024-07-25,11,Takeaway,Completed,Debit Card,0,5718.33,48.4
10303,5232,19,2023-09-01,21,Takeaway,Completed,Cash,0,2378.17,9.2
10304,2738,5,2023-08-19,12,Online,Completed,Wallet,0,5578.31,8.7
10305,3315,10,2024-12-15,14,Online,Completed,Wallet,20,618.75,13.0
10306,2476,5,2023-04-29,17,Online,Completed,Wallet,0,3524.93,10.9
10307,5711,12,2024-07-24,14,Online,Completed,Cash,20,619.93,42.5
10308,4544,15,2023-01-23,21,Online,Completed,Wallet,0,2657.65,12.7
10309,6633,7,2024-05-05,18,Dine-In,Completed,Cash,10,4917.79,18.6
10310,1940,4,2023-05-07,18,Online,Completed,Cash,20,1442.77,23.1
10311,4249,23,2023-01-26,18,Online,Completed,UPI,20,1574.15,48.2
10312,567,24,2024-12-20,17,Online,Completed,Debit Card,20,421.12,40.6
10313,6270,20,2023-03-12,18,Takeaway,Completed,Credit Card,0,257.91,39.9
10314,4120,6,2023-12-24,8,Online,Completed,Debit Card,15,4771.68,27.2
10315,3299,19,2024-10-15,21,Online,Completed,Credit Card,0,433.42,25.7
10316,2699,28,2024-03-15,21,Online,Completed,Debit Card,10,5671.8,37.1
10317,842,23,2024-06-14,21,Takeaway,Completed,Cash,0,3618.51,32.3
10318,1665,22,2024-06-03,19,Online,Completed,UPI,0,3163.81,10.7
10319,2014,20,2024-03-20,11,Takeaway,Completed,Cash,15,1949.21,45.7
10320,6445,8,2024-11-17,19,Takeaway,Completed,UPI,0,202.39,43.6
10321,1081,15,2023-03-17,13,Takeaway,Completed,Wallet,0,2798.74,64.0
10322,2142,20,2024-12-31,20,Dine-In,Completed,Wallet,5,5729.33,15.2
10323,1026,20,2023-09-20,19,Online,Completed,Cash,0,4070.24,15.7
10324,6515,28,2024-06-09,18,Dine-In,Completed,Credit Card,0,1112.15,66.7
10325,3813,5,2023-01-18,23,Online,Completed,Wallet,20,1302.08,58.5
10326,1644,27,2024-07-15,18,Takeaway,Completed,Wallet,0,1465.21,18.2
10327,493,2,2024-08-08,21,Takeaway,Completed,Debit Card,15,2511.3,58.7
10328,2973,10,2023-08-04,20,Takeaway,Completed,Cash,0,4242.61,20.2
10329,5290,16,2023-12-08,20,Dine-In,Cancelled,Wallet,10,838.71,21.8
10330,291,24,2024-07-04,15,Online,Completed,UPI,5,2318.56,46.9
10331,3903,11,2023-10-04,15,Online,Completed,Credit Card,0,1594.52,49.6
10332,3470,13,2024-10-31,21,Dine-In,Completed,Wallet,20,4883.03,39.2
10333,6714,25,2023-03-24,19,Dine-In,Pending,Cash,0,2678.5,74.5
10334,2795,6,2023-05-01,23,Online,Completed,Credit Card,20,2193.82,73.3
10335,4740,9,2024-10-20,14,Takeaway,Completed,UPI,15,2148.68,51.6
10336,876,9,2024-07-08,21,Dine-In,Completed,UPI,0,2285.58,58.3
10337,6816,25,2024-04-12,12,Dine-In,Completed,Wallet,10,3944.94,29.0
10338,2245,18,2024-04-07,20,Dine-In,Completed,Cash,10,2031.83,39.5
10339,1481,25,2023-12-23,17,Online,Completed,Credit Card,0,,24.9
10340,6701,4,2023-08-04,18,Online,Cancelled,Cash,5,1911.59,39.0
10341,5943,4,2023-10-04,13,Takeaway,Completed,Cash,0,5870.31,71.6
10342,4987,2,2024-12-16,20,Online,Completed,Debit Card,10,4998.53,49.5
10343,3530,19,2023-10-24,21,Takeaway,Completed,Cash,5,2466.19,33.5
10344,3977,7,2024-10-03,14,Online,Completed,Cash,5,3450.57,27.2
10345,2747,4,2023-06-19,9,Takeaway,Completed,Wallet,0,4064.89,39.1
10346,4149,18,2023-08-09,21,Takeaway,Completed,Cash,0,226.23,21.9
10347,99999,999,2023-05-26,16,Online,Pending,Debit Card,0,-667.56,391.8
10348,4787,5,2023-10-19,20,Online,Completed,UPI,0,1111.97,71.5
10349,3444,8,2024-01-19,16,Takeaway,Completed,Cash,10,,66.8
10350,3051,27,2023-04-20,22,Online,Cancelled,Debit Card,10,1418.96,27.7
10351,2639,23,2024-01-07,19,Dine-In,Completed,Debit Card,0,2307.33,16.0
10352,245,21,2023-10-12,15,Online,Completed,UPI,0,1940.55,38.3
10353,1000,16,2024-05-21,19,Takeaway,Completed,Credit Card,20,824.25,62.7
10354,279,28,2024-10-24,15,Takeaway,Completed,Credit Card,15,2631.13,19.9
10355,3038,4,2023-10-17,18,Dine-In,Pending,Wallet,0,2069.92,21.6
10356,1137,3,2024-10-10,22,Online,Completed,Debit Card,15,3488.2,72.8
10357,6683,6,2023-07-02,19,Dine-In,Completed,Wallet,0,3449.52,62.8
10358,3293,18,2024-05-21,13,Takeaway,Completed,Wallet,10,1071.0,33.8
10359,68,27,2024-08-09,18,Dine-In,Completed,Wallet,0,5343.14,24.6
10360,3901,19,2023-01-25,21,Online,Completed,Credit Card,10,5668.86,17.1
10361,6845,11,2024-07-08,12,Takeaway,Completed,Wallet,15,3842.35,15.9
10362,3901,13,2023-07-01,17,Online,Completed,Cash,20,2772.31,52.0
10363,2104,26,2024-07-30,12,Dine-In,Completed,Wallet,0,2007.99,20.5
10364,4235,7,2023-12-20,13,Takeaway,Completed,Debit Card,15,970.05,35.5
10365,284,22,2024-08-20,19,Takeaway,Completed,UPI,20,1675.36,62.0
10366,5132,28,2023-07-23,13,Online,Completed,Cash,0,986.82,48.1
10367,698,25,2023-09-18,17,Online,Completed,UPI,0,1845.42,65.8
10368,1007,3,2024-09-08,23,Takeaway,Completed,UPI,0,2240.6,32.0
10369,4128,17,2023-01-11,14,Takeaway,Completed,Wallet,0,4623.08,60.1
10370,1768,24,2024-11-05,22,Dine-In,Completed,Wallet,10,3314.87,27.7
10371,3072,21,2024-05-09,14,Takeaway,Completed,Debit Card,10,3725.28,42.3
10372,6836,14,2023-09-24,18,Takeaway,Completed,Credit Card,5,4180.19,22.2
10373,865,9,2024-12-09,15,Takeaway,Completed,Wallet,0,1482.67,10.1
10374,6527,9,2024-05-23,14,Online,In Progress,Credit Card,10,1884.46,29.4
10375,886,28,2023-01-10,22,Online,Completed,UPI,15,,19.7
10376,5653,26,2024-09-29,13,Online,Completed,Wallet,15,1180.59,66.8
10377,99999,999,2023-08-06,18,Online,Completed,Wallet,10,,167.2
10378,6301,6,2023-07-22,23,Online,Completed,Wallet,0,,43.3
10379,3414,10,2024-09-30,18,Online,Completed,Debit Card,15,3402.85,19.2
10380,1671,7,2024-08-27,19,Dine-In,Completed,Credit Card,0,2665.51,45.7
10381,6562,14,2024-10-28,23,Dine-In,Completed,Wallet,0,2372.24,62.9
10382,3443,9,2023-02-24,13,Takeaway,Completed,UPI,0,5704.37,27.5
10383,2591,3,2024-05-07,20,Online,Completed,UPI,15,4545.62,19.4
10384,3487,18,2024-06-29,16,Takeaway,Completed,Cash,0,2137.72,73.0
10385,1195,28,2024-06-21,23,Online,Completed,Cash,0,1573.55,20.5
10386,1274,28,2023-04-08,14,Dine-In,Completed,UPI,0,4153.38,13.8
10387,5206,21,2023-08-13,15,Online,Cancelled,Cash,0,3746.37,67.2
10388,5760,8,2023-10-08,20,Takeaway,Pending,UPI,15,405.62,20.4
10389,5135,23,2023-06-23,23,Online,Completed,Cash,0,5041.76,52.7
10390,3400,16,2023-04-29,23,Dine-In,Completed,Credit Card,0,2166.6,43.6
10391,1485,3,2024-02-21,10,Dine-In,Completed,UPI,0,337.48,31.6
10392,1236,1,2023-03-31,18,Dine-In,Pending,UPI,0,5573.42,42.8
10393,4048,7,2023-01-28,14,Takeaway,Completed,Cash,0,3933.93,56.2
10394,30,20,2023-07-26,16,Online,Completed,Cash,15,5287.58,48.3
10395,608,2,2024-01-30,12,Online,Completed,UPI,0,822.7,43.5
10396,5071,26,2024-10-18,18,Dine-In,Completed,Cash,5,2665.2,27.5
10397,2795,22,2024-02-12,21,Dine-In,Completed,Wallet,10,1893.61,13.3
10398,4065,25,2023-06-03,20,Takeaway,In Progress,Credit Card,10,1468.3,27.3
10399,99999,999,2024-04-05,20,Online,Completed,Cash,15,-3336.13,287.7
10400,2638,13,2023-09-02,22,Takeaway,Completed,Debit Card,10,3168.36,50.6
10401,3108,24,2024-11-11,12,Takeaway,Completed,Wallet,15,810.22,67.9
10402,720,20,2023-12-23,19,Online,Completed,Debit Card,20,476.7,46.8
10403,6791,2,2023-01-30,12,Dine-In,Completed,UPI,5,363.33,68.2
10404,2186,13,2023-01-13,18,Online,Completed,UPI,0,5326.68,65.8
10405,961,2,2024-12-06,18,Online,Completed,Debit Card,5,3985.19,38.0
10406,1709,6,2023-04-14,22,Dine-In,Cancelled,Debit Card,15,5473.05,42.5
10407,5318,7,2023-06-24,22,Takeaway,Completed,Debit Card,0,3467.57,56.4
10408,1225,11,2023-04-11,13,Dine-In,Completed,Wallet,20,2160.52,38.8
10409,6493,22,2023-01-09,23,Dine-In,Completed,Debit Card,0,2709.83,49.3
10410,294,4,2023-05-19,18,Dine-In,Completed,Debit Card,0,5934.12,11.1
10411,758,23,2024-08-13,18,Dine-In,Completed,Credit Card,15,4692.37,73.3
10412,2413,25,2024-10-13,13,Online,Completed,Credit Card,0,2940.42,71.0
10413,2391,13,2023-03-24,13,Takeaway,Completed,Wallet,10,3034.45,39.8
10414,6269,19,2023-04-17,9,Online,Completed,Cash,0,2188.02,61.2
10415,1279,18,2023-05-09,20,Online,Completed,Credit Card,0,4824.82,71.2
10416,6192,20,2024-05-01,12,Online,Completed,Debit Card,0,5408.74,51.5
10417,4581,15,2023-10-17,8,Takeaway,In Progress,Wallet,0,2221.51,26.1
10418,3454,1,2023-11-05,23,Takeaway,Pending,UPI,10,5400.72,62.8
10419,6390,11,2024-01-31,15,Online,Completed,Cash,10,,63.3
10420,6272,10,2024-08-05,18,Dine-In,Completed,Wallet,5,2644.6,24.2
10421,99999,999,2023-07-16,18,Dine-In,Completed,Credit Card,15,-5651.41,339.5
10422,1695,5,2024-06-11,23,Online,Completed,UPI,0,5497.52,35.5
10423,5715,6,2023-01-25,18,Online,Cancelled,Cash,0,4232.23,36.6
10424,5718,26,2024-02-01,20,Dine-In,Completed,Credit Card,0,2618.53,46.3
10425,6700,9,2023-09-24,17,Takeaway,Completed,Credit Card,0,614.29,19.8
10426,5783,25,2023-07-14,16,Takeaway,Completed,Credit Card,15,1707.39,46.6
10427,1953,2,2024-04-30,15,Online,Completed,Wallet,0,4440.83,65.8
10428,825,2,2023-10-24,23,Dine-In,Completed,Credit Card,15,5874.61,28.8
10429,2642,11,2024-11-18,18,Takeaway,Completed,Wallet,15,1748.16,19.0
10430,3946,8,2024-02-14,15,Dine-In,Completed,Credit Card,0,3161.41,12.5
10431,3340,21,2023-04-05,18,Dine-In,Completed,UPI,20,4759.71,73.9
10432,3125,3,2024-12-02,12,Takeaway,Completed,Wallet,0,3921.77,63.6
10433,6198,13,2023-03-14,23,Dine-In,Completed,Cash,15,782.14,53.5
10434,6043,13,2023-04-23,10,Takeaway,Completed,Wallet,0,5188.04,55.1
10435,5464,28,2023-09-25,20,Dine-In,Completed,Debit Card,10,1106.37,61.6
10436,5079,12,2023-01-26,14,Online,Completed,Wallet,5,4077.84,8.5
10437,99999,999,2024-04-29,12,Online,Completed,Wallet,0,-1931.89,166.4
10438,1346,15,2023-09-23,11,Takeaway,In Progress,Cash,0,5105.25,8.9
10439,640,2,2023-12-01,19,Dine-In,Completed,Cash,0,3154.45,28.9
10440,3232,4,2023-07-05,15,Takeaway,In Progress,Wallet,5,361.31,46.0
10441,4188,20,2024-04-18,11,Takeaway,Completed,Cash,20,3171.32,35.6
10442,1009,16,2023-02-15,20,Takeaway,Completed,UPI,0,4224.25,29.0
10443,417,5,2023-09-10,17,Takeaway,Completed,Credit Card,10,5589.65,67.5
10444,1993,28,2024-09-09,19,Takeaway,Completed,Wallet,10,5772.35,34.6
10445,361,16,2024-11-26,13,Dine-In,Completed,Credit Card,0,4979.87,65.5
10446,586,15,2024-12-27,12,Online,Cancelled,Credit Card,5,3553.59,69.5
10447,5630,8,2023-03-25,19,Dine-In,Completed,Credit Card,5,-1045.87,274.4
10448,6956,23,2023-11-13,22,Takeaway,Completed,UPI,0,2516.56,51.8
10449,4181,24,2023-03-20,20,Takeaway,Cancelled,Debit Card,10,5225.6,28.2
10450,1077,5,2024-01-21,18,Takeaway,Completed,Cash,0,4241.03,25.3
10451,2647,21,2023-03-30,20,Takeaway,Completed,Cash,10,5062.42,58.2
10452,6083,12,2023-11-08,14,Dine-In,In Progress,UPI,10,185.5,19.9
10453,1371,4,2024-10-13,18,Dine-In,In Progress,Debit Card,15,2410.8,19.1
10454,5513,1,2023-11-12,14,Takeaway,Completed,Credit Card,0,1991.87,66.0
10455,2247,4,2024-08-19,21,Dine-In,Completed,Wallet,5,678.98,22.5
10456,5692,21,2024-05-31,18,Takeaway,Completed,Wallet,0,5742.46,29.5
10457,3289,13,2023-07-17,11,Online,Completed,Cash,5,3067.27,16.1
10458,550,5,2023-09-08,12,Online,Cancelled,Cash,0,1489.89,33.2
10459,5785,24,2023-11-04,18,Dine-In,Completed,Cash,0,5675.91,50.4
10460,5791,10,2023-08-10,18,Online,Completed,Wallet,5,2367.66,53.7
10461,4983,26,2023-03-05,23,Online,Completed,Credit Card,20,2537.09,13.4
10462,796,7,2023-10-17,18,Dine-In,Completed,Wallet,0,2399.2,45.6
10463,1259,9,2023-10-08,11,Online,Cancelled,Debit Card,5,1978.65,52.4
10464,5822,11,2023-05-26,19,Online,Completed,Credit Card,0,5767.99,48.6
10465,99999,999,2024-01-07,23,Takeaway,Completed,Credit Card,10,-4704.54,387.3
10466,4063,20,2023-05-16,21,Takeaway,Completed,Wallet,0,635.08,56.5
10467,2095,28,2024-03-09,15,Dine-In,Completed,Cash,5,1053.82,30.2
10468,6331,12,2024-02-28,21,Online,Pending,Debit Card,10,1081.15,36.3
10469,3665,7,2023-12-03,10,Online,Cancelled,Cash,0,4042.85,59.2
10470,5299,28,2024-10-06,20,Online,Completed,Debit Card,0,2636.9,35.5
10471,661,12,2023-02-27,13,Dine-In,In Progress,UPI,15,5896.62,65.1
10472,4643,8,2023-06-01,20,Dine-In,Completed,Credit Card,20,2212.36,64.1
10473,3792,17,2024-09-24,23,Takeaway,Completed,UPI,0,1898.71,26.2
10474,2104,11,2024-06-15,14,Takeaway,Pending,Cash,0,3001.61,16.2
10475,6922,19,2024-04-28,23,Takeaway,Completed,Credit Card,5,4992.81,30.3
10476,99999,999,2023-08-21,11,Dine-In,Completed,UPI,15,-2562.21,207.0
10477,6604,28,2024-11-16,20,Dine-In,Pending,Credit Card,15,3596.34,61.0
10478,1070,21,2024-09-25,10,Takeaway,Completed,Credit Card,5,2240.0,21.9
10479,3866,14,2024-09-06,17,Online,Completed,Wallet,10,5605.02,72.4
10480,5279,17,2024-06-21,14,Online,Completed,Credit Card,0,3700.73,47.2
10481,1817,6,2023-01-11,18,Dine-In,Completed,UPI,15,3663.36,64.7
10482,4437,21,2023-01-05,17,Online,Completed,UPI,0,251.79,57.4
10483,2831,24,2024-03-07,17,Dine-In,Completed,Cash,0,918.39,15.8
10484,4946,7,2023-09-07,20,Takeaway,Completed,Credit Card,5,,68.6
10485,2426,26,2023-08-05,8,Takeaway,Completed,Credit Card,0,5203.93,34.8
10486,6267,14,2024-11-27,22,Takeaway,Pending,Debit Card,0,,46.4
10487,5459,27,2024-03-04,18,Online,Completed,Wallet,5,4832.31,33.7
10488,3903,1,2024-08-10,21,Takeaway,Completed,Wallet,0,1795.29,70.1
10489,1774,11,2023-05-28,13,Online,Completed,UPI,0,254.04,38.4
10490,2236,11,2024-10-01,20,Dine-In,Pending,Debit Card,0,1328.93,58.7
10491,1128,28,2023-07-05,11,Online,Completed,Cash,0,1172.15,54.0
10492,4090,19,2024-06-27,20,Dine-In,Completed,Wallet,0,2632.04,37.0
10493,1139,23,2023-02-02,20,Takeaway,Completed,UPI,0,5411.53,58.1
10494,2782,24,2023-03-11,8,Online,Completed,Debit Card,15,4884.7,14.3
10495,456,8,2023-11-09,21,Takeaway,Completed,Credit Card,10,1334.92,26.7
10496,5291,5,2023-04-30,12,Online,Completed,Debit Card,0,5185.23,39.1
10497,99,28,2024-05-15,13,Online,Completed,Wallet,10,1638.37,56.8
10498,1270,7,2023-09-15,22,Takeaway,Completed,Wallet,20,4768.19,41.9
10499,4593,15,2023-09-18,13,Takeaway,Completed,Credit Card,20,2949.61,27.1
10500,6432,12,2023-08-29,10,Takeaway,Cancelled,Cash,0,5578.27,13.1
10501,1854,24,2023-07-27,20,Online,Completed,Cash,5,1873.07,40.5
10502,4256,21,2023-01-23,20,Dine-In,Completed,Debit Card,5,5084.68,68.6
10503,5841,26,2023-03-04,20,Dine-In,Completed,Debit Card,20,705.55,71.5
10504,5972,20,2024-01-31,15,Dine-In,Completed,Cash,0,588.32,40.8
10505,6830,8,2023-03-07,15,Takeaway,Completed,Cash,15,3772.47,28.3
10506,6774,17,2023-10-06,23,Online,Completed,UPI,20,3452.82,61.1
10507,3377,15,2024-03-15,14,Takeaway,Completed,Wallet,5,3181.52,39.4
10508,5876,6,2023-09-08,18,Online,Cancelled,Wallet,10,685.04,53.9
10509,131,12,2024-07-24,14,Online,Completed,Debit Card,15,189.92,12.4
10510,99999,999,2024-10-16,13,Dine-In,Completed,Debit Card,20,-4545.28,369.3
10511,6363,11,2023-10-15,22,Takeaway,In Progress,Wallet,20,2104.1,51.2
10512,3436,12,2023-10-24,13,Online,Completed,Cash,15,5310.38,14.4
10513,3118,5,2024-07-22,19,Takeaway,Completed,Credit Card,20,4251.81,74.1
10514,2062,14,2024-06-30,21,Takeaway,Completed,Debit Card,20,912.9,26.2
10515,5189,21,2023-07-10,21,Dine-In,In Progress,Credit Card,5,3880.23,23.0
10516,5917,28,2024-02-05,19,Dine-In,Cancelled,UPI,10,2263.25,23.9
10517,5188,24,2024-04-21,14,Takeaway,Completed,Debit Card,5,5382.81,37.2
10518,563,6,2023-07-28,16,Dine-In,Completed,Wallet,0,2886.92,70.6
10519,3318,15,2023-06-17,18,Takeaway,Cancelled,Debit Card,0,5374.02,49.4
10520,1928,1,2024-05-03,23,Online,Completed,Wallet,20,1948.41,61.8
10521,202,9,2024-05-18,17,Dine-In,Completed,UPI,0,4738.41,19.8
10522,998,26,2023-05-13,16,Takeaway,In Progress,Debit Card,0,894.86,52.4
10523,3114,9,2023-05-30,14,Dine-In,Completed,Cash,0,3491.85,72.4
10524,399,12,2024-08-28,16,Takeaway,Completed,Debit Card,10,5773.05,35.6
10525,6466,20,2023-10-20,21,Takeaway,Completed,UPI,20,2184.86,41.0
10526,6033,3,2023-08-30,17,Takeaway,Completed,Credit Card,0,1479.34,69.9
10527,4852,1,2023-12-25,13,Dine-In,Completed,Debit Card,0,5214.82,51.7
10528,5797,8,2024-10-06,22,Takeaway,Completed,Credit Card,5,5331.36,47.2
10529,6890,16,2023-08-01,19,Online,Completed,Debit Card,0,1569.51,34.3
10530,4229,11,2023-04-26,18,Takeaway,Completed,Credit Card,5,1197.71,52.9
10531,3839,17,2023-06-11,11,Online,Pending,Debit Card,10,2884.94,11.2
10532,123,22,2023-01-19,20,Dine-In,Completed,Cash,0,4968.36,42.8
10533,1509,20,2023-02-16,21,Dine-In,Completed,Debit Card,0,1540.07,73.8
10534,3688,24,2023-06-20,10,Online,Cancelled,Debit Card,0,1059.89,37.5
10535,1315,24,2023-05-15,15,Online,Cancelled,Cash,0,3042.3,58.7
10536,27,19,2023-03-27,22,Dine-In,Completed,Debit Card,5,1554.25,41.6
10537,818,21,2024-01-20,20,Dine-In,Completed,Wallet,0,5937.07,63.2
10538,5081,11,2023-12-25,23,Takeaway,Completed,Wallet,15,3564.31,56.2
10539,4069,15,2023-10-11,19,Dine-In,Completed,Credit Card,15,2115.43,50.5
10540,5186,16,2024-12-28,13,Takeaway,Completed,Cash,20,5630.73,65.6
10541,4645,9,2023-08-28,18,Online,Completed,UPI,15,253.44,27.4
10542,614,6,2023-03-28,13,Takeaway,In Progress,Wallet,0,5720.19,26.1
10543,376,9,2023-07-22,19,Dine-In,Completed,Cash,20,660.21,22.3
10544,1751,9,2024-06-25,21,Online,Completed,UPI,15,3610.02,36.4
10545,2190,17,2024-07-17,16,Online,Completed,Debit Card,10,4613.36,11.6
10546,6072,28,2024-12-23,19,Takeaway,Completed,Credit Card,0,4079.76,50.6
10547,6496,24,2024-03-29,17,Dine-In,Completed,Wallet,0,5045.12,44.2
10548,6247,22,2024-09-03,13,Dine-In,Completed,Cash,15,5408.08,32.3
10549,3247,23,2024-06-13,11,Online,Completed,Credit Card,10,,40.0
10550,5449,19,2023-07-17,15,Dine-In,Completed,Wallet,5,3219.42,73.2
10551,854,13,2023-06-09,12,Online,Completed,Debit Card,20,5128.62,20.7
10552,278,10,2024-06-17,14,Dine-In,Completed,UPI,20,3626.68,64.1
10553,6822,26,2023-03-08,16,Takeaway,Completed,Credit Card,5,4122.1,63.8
10554,4717,24,2024-10-02,14,Takeaway,Completed,Debit Card,10,4128.01,21.1
10555,2992,9,2024-09-16,13,Dine-In,Cancelled,UPI,10,680.59,28.1
10556,3267,7,2023-05-03,20,Dine-In,Cancelled,Cash,15,4761.58,36.7
10557,5605,3,2023-03-06,11,Dine-In,In Progress,Cash,0,371.42,41.4
10558,99999,999,2023-09-16,23,Online,In Progress,UPI,0,-1013.95,310.9
10559,859,12,2024-01-31,18,Online,Completed,Credit Card,15,391.57,15.4
10560,3014,18,2023-04-18,21,Online,In Progress,Wallet,0,1771.46,30.9
10561,910,7,2023-06-06,17,Takeaway,Completed,Wallet,10,4028.21,37.9
10562,99999,999,2024-05-12,18,Dine-In,Completed,UPI,10,-4308.43,288.3
10563,6872,13,2024-01-03,17,Takeaway,Cancelled,Credit Card,5,737.3,45.7
10564,3991,23,2024-03-15,18,Takeaway,Completed,Credit Card,10,1576.41,31.3
10565,582,6,2024-06-19,10,Dine-In,Completed,Cash,5,3644.92,72.2
10566,4873,20,2023-09-17,13,Takeaway,Completed,Cash,10,1652.08,34.1
10567,2150,28,2024-10-13,23,Takeaway,Completed,Cash,10,3028.95,52.8
10568,2792,2,2024-11-07,18,Dine-In,Pending,Credit Card,5,1355.56,16.9
10569,5395,24,2024-06-10,12,Dine-In,Completed,Wallet,5,3445.69,41.1
10570,5920,1,2023-06-11,19,Takeaway,Pending,Wallet,10,1428.82,28.7
10571,5577,14,2024-12-02,20,Takeaway,Completed,Wallet,15,328.09,50.6
10572,4908,11,2024-01-27,22,Takeaway,Completed,Wallet,5,1168.49,46.3
10573,1195,21,2024-01-25,15,Takeaway,Completed,Cash,0,674.95,56.4
10574,5645,24,2024-10-11,21,Online,Completed,UPI,0,5057.78,10.9
10575,4697,25,2024-12-04,23,Online,Completed,UPI,10,-5511.85,347.6
