consumption_id,ingredient_id,branch_id,date,quantity_used,wastage_quantity,stock_available
5703,102,14,2023-10-17,11.43,0.42,26.35
5704,110,27,2024-06-13,79.44,1.89,333.75
5705,39,15,2024-11-20,45.46,1.94,193.83
5706,22,9,2023-08-16,43.5,3.08,114.86
5707,93,4,2023-12-08,57.52,4.16,73.86
5708,78,6,2023-07-16,62.32,,406.39
5709,70,25,2023-09-09,56.02,2.38,337.46
5710,121,14,2023-07-22,47.33,0.61,385.09
5711,9999,888,2024-06-26,-14.79,0.19,-172.07
5712,13,8,2023-09-16,73.88,0.95,199.31
5713,18,13,2023-10-26,99.06,0.9,338.18
5714,39,1,2024-12-03,29.3,0.97,409.18
5715,119,6,2024-04-06,54.37,0.86,108.36
5716,138,13,2024-03-27,98.38,1.62,244.88
5717,33,8,2024-05-16,58.54,2.84,36.87
5718,53,17,2023-01-23,39.56,2.67,141.28
5719,55,7,2024-07-11,58.5,1.49,382.9
5720,109,6,2024-10-27,94.31,1.17,370.56
5721,42,25,2024-05-18,47.29,4.61,337.31
5722,86,1,2023-09-06,41.79,4.03,448.97
5723,80,18,2024-08-15,70.06,1.56,440.07
5724,22,3,2023-03-08,20.26,1.62,25.69
5725,9,7,2023-01-28,50.97,0.15,101.2
5726,36,12,2024-11-29,75.49,3.96,55.44
5727,76,23,2023-03-02,86.64,8.16,39.36
5728,108,20,2023-12-14,59.11,4.32,466.67
5729,72,26,2023-10-19,65.72,0.7,445.79
5730,67,11,2024-05-03,63.04,1.03,37.0
5731,152,22,2023-04-07,52.65,0.02,393.5
5732,48,14,2023-12-14,32.48,0.14,372.19
5733,84,9,2024-03-04,65.97,0.01,141.77
5734,41,19,2024-02-12,75.02,5.09,395.99
5735,156,2,2023-02-26,64.68,1.7,170.71
5736,58,5,2023-02-07,24.71,2.02,318.36
5737,120,24,2023-04-29,13.13,1.22,308.79
5738,32,4,2023-09-05,98.98,0.88,319.57
5739,160,23,2024-05-17,64.62,2.09,98.06
5740,35,16,2024-04-12,91.39,4.33,439.11
5741,89,21,2023-02-19,87.29,2.6,156.81
5742,126,6,2024-04-10,24.26,0.1,17.63
5743,16,23,2023-12-16,14.38,1.23,238.38
5744,123,14,2023-10-14,69.38,0.2,143.85
5745,159,1,2023-04-18,71.75,1.87,180.33
5746,102,18,2024-10-26,54.88,1.18,218.5
5747,160,19,2024-02-16,4.6,0.39,235.23
5748,104,26,2023-08-15,68.66,,444.51
5749,86,13,2024-02-02,48.19,1.34,492.09
5750,67,7,2023-02-20,52.28,4.43,257.75
5751,99,10,2024-03-29,59.47,0.69,348.73
5752,134,19,2024-01-18,57.03,0.78,213.37
5753,147,27,2024-07-26,70.32,2.04,361.85
5754,27,14,2023-03-25,85.66,3.27,354.46
5755,15,17,2023-11-07,95.53,3.62,125.94
5756,108,19,2024-04-26,91.35,1.39,89.03
5757,72,1,2024-12-09,10.24,0.71,59.18
5758,2,18,2023-03-12,50.99,0.8,284.0
5759,37,28,2024-09-14,95.63,2.84,190.38
5760,129,5,2023-04-18,69.07,4.45,416.05
5761,9999,888,2023-10-19,-51.65,3.92,-105.32
5762,150,17,2023-03-30,83.29,7.59,293.65
5763,82,11,2023-10-26,78.65,6.57,474.73
5764,28,16,2024-12-20,26.83,2.42,400.95
5765,154,18,2024-09-07,80.89,6.55,406.87
5766,160,21,2024-09-01,30.14,1.03,388.57
5767,3,13,2024-10-26,69.74,3.99,457.3
5768,140,19,2024-03-27,45.7,3.79,1.91
5769,96,4,2023-02-22,6.24,0.25,63.11
5770,94,1,2024-11-05,7.79,0.41,214.6
5771,54,8,2024-10-12,20.07,0.81,226.25
5772,80,13,2023-03-08,97.5,3.34,212.6
5773,25,19,2024-01-22,5.86,0.15,245.75
5774,28,10,2024-12-12,54.45,1.34,359.26
5775,20,27,2023-09-22,14.51,0.1,201.95
5776,119,1,2024-07-10,4.26,0.13,488.1
5777,90,17,2023-12-22,3.27,0.17,413.53
5778,5,12,2023-09-16,11.81,0.45,442.47
5779,77,20,2024-09-13,56.41,2.53,270.84
5780,24,24,2023-03-01,47.13,0.3,215.12
5781,7,21,2023-01-22,71.58,,284.03
5782,76,1,2023-07-07,58.57,2.85,60.12
5783,156,18,2024-11-07,54.88,5.36,195.04
5784,38,13,2023-12-03,57.1,3.59,368.25
5785,1,27,2023-11-20,65.44,2.49,445.16
5786,97,22,2023-01-19,68.69,5.68,42.07
5787,125,25,2023-10-29,40.92,1.39,341.09
5788,110,20,2024-02-22,-73.37,5.51,-269.96
5789,72,25,2023-07-17,33.38,2.93,119.45
5790,72,18,2023-09-29,62.68,4.85,384.55
5791,65,12,2024-01-31,51.09,2.07,194.27
5792,155,23,2024-10-04,27.69,0.13,106.09
5793,135,23,2024-01-27,7.86,0.68,92.68
5794,16,13,2024-10-02,42.85,2.82,326.07
5795,17,12,2024-12-19,15.93,1.41,335.34
5796,29,9,2023-11-27,37.84,1.58,315.8
5797,9999,888,2023-12-15,-81.89,0.11,-336.39
5798,47,9,2024-03-22,31.87,3.03,17.85
5799,80,14,2024-02-23,30.73,2.13,14.82
5800,63,27,2024-10-11,60.91,5.36,262.2
5801,47,13,2024-06-29,23.21,1.32,70.75
5802,15,7,2023-07-08,89.21,4.18,271.26
5803,3,20,2024-04-18,41.54,4.0,0.93
5804,96,2,2023-08-19,56.98,5.17,396.69
5805,92,18,2024-10-25,29.02,1.84,258.46
5806,66,21,2024-08-01,7.01,0.01,100.62
5807,35,26,2024-10-03,4.74,0.11,482.99
5808,10,12,2023-04-16,10.78,0.98,4.31
5809,86,8,2024-04-12,83.29,0.15,110.01
5810,25,24,2023-04-05,87.08,7.74,37.53
5811,59,27,2023-04-15,10.45,0.28,253.35
5812,95,7,2024-04-17,66.91,6.28,304.68
5813,119,28,2024-04-09,6.9,0.54,320.15
5814,135,12,2024-04-11,65.81,0.26,167.74
5815,49,15,2023-01-12,70.11,3.8,199.22
5816,99,13,2023-06-26,18.79,0.66,119.34
5817,131,4,2023-07-15,68.29,5.5,387.17
5818,74,6,2024-06-21,7.26,0.55,256.29
5819,36,23,2024-03-02,24.46,1.73,371.33
5820,80,1,2024-10-21,91.78,3.83,20.52
5821,148,27,2024-07-12,38.8,3.08,446.05
5822,159,21,2023-12-02,26.73,0.01,160.57
5823,2,23,2023-10-04,34.13,0.52,481.31
5824,160,20,2024-08-20,38.2,2.23,329.92
5825,103,8,2024-01-09,90.4,3.61,115.0
5826,139,21,2023-09-02,6.0,0.13,28.87
5827,56,6,2024-11-16,64.48,6.4,481.43
5828,28,13,2023-10-20,11.24,1.02,192.1
5829,149,17,2024-07-12,69.29,3.59,112.08
5830,33,11,2024-08-26,5.1,0.32,105.55
5831,92,25,2023-05-08,14.71,1.39,494.97
5832,22,20,2023-03-03,41.74,1.19,141.47
5833,122,15,2023-05-24,2.07,0.05,441.43
5834,121,5,2023-01-02,56.75,3.29,20.94
5835,156,18,2023-08-22,42.75,2.78,252.48
5836,72,26,2023-09-28,67.21,5.3,292.26
5837,9999,888,2023-08-17,-4.77,0.44,-315.45
5838,73,28,2024-12-05,83.25,3.55,109.89
5839,74,21,2023-12-26,45.53,2.78,147.09
5840,103,22,2024-08-14,51.65,4.85,418.75
5841,97,10,2023-07-14,54.9,4.78,38.66
5842,9,11,2023-08-07,53.12,4.37,113.14
5843,63,6,2024-08-31,28.24,1.12,80.31
5844,44,20,2023-03-13,52.07,3.49,493.33
5845,121,5,2023-12-12,81.84,6.66,318.65
5846,41,3,2024-04-21,13.76,1.25,431.5
5847,146,3,2024-10-17,66.04,6.47,197.95
5848,104,3,2023-06-06,71.15,5.48,296.5
5849,47,26,2023-03-23,79.76,6.64,426.42
5850,9999,888,2023-09-24,-4.86,0.44,-291.34
5851,8,25,2023-08-15,89.81,1.4,386.97
5852,126,25,2024-03-01,10.87,0.37,205.01
5853,30,16,2024-08-14,39.56,0.46,71.98
5854,75,5,2024-02-12,1.66,0.09,406.73
5855,154,17,2023-10-22,96.42,8.35,174.73
5856,87,9,2024-03-24,78.85,7.49,173.26
5857,105,22,2024-07-03,60.46,2.39,155.19
5858,130,8,2023-03-13,58.86,4.45,198.37
5859,150,20,2024-11-13,32.27,2.34,37.24
5860,39,12,2024-10-21,21.52,1.26,167.22
5861,112,12,2024-03-05,23.2,1.45,499.48
5862,15,11,2023-11-02,59.26,4.43,282.18
5863,19,27,2024-08-08,1.24,0.11,294.84
5864,69,28,2023-07-22,27.65,0.31,312.43
5865,61,1,2024-09-17,51.78,2.91,39.71
5866,71,7,2023-07-24,39.99,1.28,274.66
5867,81,4,2023-11-14,65.93,3.89,128.26
5868,94,15,2024-12-22,1.24,0.12,50.99
5869,34,9,2023-09-06,90.14,1.97,498.77
5870,7,1,2023-07-20,29.26,0.13,14.74
5871,14,17,2024-11-27,14.78,0.96,320.93
5872,30,23,2024-07-31,74.66,0.17,333.6
5873,51,26,2024-12-20,67.44,6.61,437.68
5874,120,19,2023-01-22,60.52,5.9,174.8
5875,151,17,2023-06-12,38.1,0.1,67.2
5876,88,5,2023-03-01,31.72,3.01,167.65
5877,85,15,2024-01-22,1.61,0.04,306.09
5878,79,3,2024-11-14,25.73,2.13,129.93
5879,147,21,2023-11-18,44.33,0.95,94.02
5880,11,28,2024-08-12,5.85,0.54,110.56
5881,140,10,2023-08-09,81.87,7.12,491.68
5882,127,28,2024-08-23,75.65,6.27,135.61
5883,159,26,2023-05-20,96.87,8.29,460.94
5884,114,26,2023-10-20,98.47,7.27,89.56
5885,144,3,2023-06-05,98.56,8.95,70.96
5886,143,1,2023-11-05,12.89,0.0,58.86
5887,141,6,2023-11-06,72.59,3.01,39.69
5888,130,17,2023-10-04,8.61,0.37,130.41
5889,12,1,2024-02-04,88.9,4.46,208.46
5890,157,12,2024-01-09,80.71,7.29,115.57
5891,80,13,2024-02-16,98.62,1.49,276.8
5892,93,13,2024-09-24,63.86,3.0,374.3
5893,67,5,2024-09-27,27.93,2.69,143.2
5894,79,23,2023-06-18,47.64,2.22,497.55
5895,104,9,2024-06-11,20.0,0.59,20.0
5896,76,23,2024-06-18,6.05,0.04,115.98
5897,122,8,2024-10-28,43.42,2.76,189.66
5898,69,23,2024-11-15,39.86,0.77,432.36
5899,80,7,2024-11-09,1.73,0.01,173.05
5900,90,27,2024-02-24,80.03,1.42,310.84
5901,101,4,2023-01-04,45.1,2.67,226.67
5902,140,8,2023-11-12,19.01,0.51,110.95
5903,135,17,2024-02-19,19.45,,345.31
5904,112,24,2024-12-03,69.93,6.32,486.27
5905,46,9,2023-10-07,87.1,2.77,250.95
5906,117,18,2023-04-19,14.32,0.1,408.53
5907,75,11,2024-07-22,32.38,0.76,103.45
5908,42,18,2023-04-26,21.92,0.34,303.77
5909,20,1,2024-11-21,50.66,0.18,178.31
5910,129,18,2024-02-23,65.7,3.0,279.91
5911,9,3,2023-02-08,99.69,5.07,56.09
5912,139,3,2024-10-02,15.98,0.36,242.97
5913,22,3,2023-08-21,18.56,0.6,460.02
5914,105,15,2024-09-03,39.02,2.36,233.63
5915,127,5,2024-01-23,-52.68,2.65,-222.2
5916,11,8,2024-11-29,54.64,2.38,249.49
5917,103,4,2023-06-28,59.82,1.52,296.53
5918,2,25,2023-11-03,2.28,0.03,222.4
5919,51,7,2023-02-06,98.23,3.61,248.69
5920,125,15,2024-09-18,68.33,5.78,280.77
5921,130,4,2024-11-07,29.93,0.06,47.89
5922,129,23,2023-04-25,53.36,4.14,59.65
5923,114,10,2023-06-11,22.14,,155.64
5924,149,17,2023-11-12,84.06,4.8,285.44
5925,123,7,2024-12-31,16.84,0.44,217.15
5926,153,26,2023-10-20,65.48,3.52,472.23
5927,154,25,2023-11-15,71.43,2.39,405.61
5928,24,12,2023-01-28,39.46,3.93,158.54
5929,42,16,2024-08-26,10.99,0.58,385.89
5930,122,22,2023-02-02,51.57,4.45,203.63
5931,111,5,2023-04-13,89.63,7.01,195.4
5932,31,7,2023-10-06,65.7,2.94,332.33
5933,51,22,2023-01-16,30.31,1.26,229.05
5934,124,4,2023-02-11,60.65,2.93,346.66
5935,103,15,2024-05-20,32.99,2.0,89.09
5936,39,5,2024-12-03,49.46,2.16,22.6
5937,115,19,2024-04-20,91.81,7.68,250.67
5938,5,11,2024-10-04,67.12,3.74,71.92
5939,35,9,2024-05-12,95.59,1.32,22.46
5940,29,3,2023-05-23,46.81,3.23,337.99
5941,71,28,2024-11-17,86.61,3.91,102.03
5942,40,25,2024-01-25,39.95,3.3,42.54
5943,11,18,2023-12-08,91.92,4.4,23.36
5944,9999,888,2023-08-31,-71.07,6.23,-268.95
5945,77,14,2023-01-22,98.63,0.62,477.55
5946,119,14,2023-10-20,18.8,0.13,138.72
5947,145,4,2024-06-30,60.31,0.83,466.1
5948,9999,888,2023-06-20,-59.21,0.05,-472.26
5949,127,15,2023-05-08,21.05,1.19,219.61
5950,72,16,2024-05-02,6.15,0.02,165.95
5951,49,9,2024-01-27,65.97,0.36,300.85
5952,30,24,2023-11-10,12.37,1.21,438.55
5953,44,4,2024-03-14,50.47,2.66,357.78
5954,149,26,2024-10-06,57.29,1.32,416.98
5955,51,3,2024-07-18,43.95,0.64,493.47
5956,123,8,2024-03-16,11.96,1.08,421.27
5957,124,10,2023-05-14,68.73,1.53,441.91
5958,55,16,2023-09-25,54.9,1.72,215.36
5959,130,28,2024-08-10,99.53,5.4,389.74
5960,69,7,2024-05-24,43.9,1.44,246.61
5961,105,3,2023-12-29,59.64,4.33,325.11
5962,69,17,2024-06-11,76.21,0.27,313.01
5963,120,11,2023-08-06,98.46,2.54,299.13
5964,66,14,2024-04-13,35.73,2.28,59.8
5965,97,5,2023-10-24,4.48,0.21,182.09
5966,79,8,2023-02-02,31.3,2.45,280.01
5967,35,26,2023-05-11,26.14,0.52,344.01
5968,148,16,2023-06-22,16.95,1.34,167.07
5969,113,18,2023-08-08,67.5,4.77,492.86
5970,105,12,2024-06-12,65.66,6.43,291.3
5971,85,16,2024-09-25,-57.55,3.81,-129.83
5972,109,17,2024-07-26,30.6,0.92,447.09
5973,41,14,2024-08-08,10.14,0.02,353.91
5974,160,25,2024-09-27,76.21,4.65,218.36
5975,123,2,2024-04-15,42.19,0.28,268.4
5976,76,19,2024-07-06,66.17,4.37,443.44
5977,40,9,2024-06-14,29.3,1.42,401.68
5978,51,17,2024-01-03,20.37,0.43,202.15
5979,77,22,2024-10-29,15.75,0.87,396.52
5980,4,22,2024-01-17,62.67,0.99,105.88
5981,13,19,2023-07-19,31.9,0.7,391.6
5982,120,12,2023-06-06,89.97,8.04,476.9
5983,155,24,2024-03-18,92.67,5.16,147.52
5984,117,16,2023-07-24,79.35,4.34,52.62
5985,123,9,2024-01-26,56.46,4.03,482.95
5986,113,8,2023-01-20,10.26,0.26,101.4
5987,150,10,2024-03-29,75.02,5.48,143.68
5988,62,24,2024-02-02,78.39,1.95,0.8
5989,144,5,2023-04-10,42.22,1.29,85.84
5990,100,21,2024-04-03,85.87,7.49,1.58
5991,86,12,2023-04-17,41.23,3.08,368.22
5992,52,7,2023-10-30,65.28,4.12,37.13
5993,103,22,2023-06-25,26.6,1.94,93.34
5994,123,12,2023-06-04,2.69,0.21,158.41
5995,41,19,2024-11-10,73.96,4.52,332.4
5996,45,12,2023-04-03,70.78,2.34,276.97
5997,14,28,2024-10-23,25.93,0.78,343.48
5998,29,16,2023-04-30,98.34,7.22,76.46
5999,159,7,2024-08-24,54.92,1.54,342.89
6000,37,21,2024-06-26,88.42,7.92,304.02
6001,40,17,2024-06-18,99.08,3.29,165.13
6002,122,18,2023-09-12,28.48,0.77,24.7
6003,142,16,2023-02-20,86.04,7.15,169.98
6004,137,25,2024-06-17,93.49,4.07,480.99
6005,108,13,2024-08-15,40.07,0.17,186.59
6006,1,22,2024-01-25,34.27,2.69,460.62
6007,142,22,2024-04-07,30.85,1.69,310.44
6008,9999,888,2023-08-27,-70.88,4.1,-186.79
6009,14,22,2024-11-13,16.85,0.23,189.32
6010,50,3,2023-05-17,49.66,4.76,470.86
6011,127,19,2024-04-22,57.99,4.47,200.56
6012,113,11,2024-12-06,84.72,4.43,38.44
6013,94,25,2024-04-13,27.15,1.26,339.92
6014,87,4,2023-06-19,32.5,0.62,209.26
6015,125,19,2023-09-03,24.34,1.74,445.44
6016,9999,888,2024-04-20,-39.06,1.86,-170.0
6017,111,19,2023-01-16,17.22,0.63,29.15
6018,160,24,2023-03-07,59.03,4.16,167.84
6019,146,3,2023-11-30,75.17,2.03,183.29
6020,146,4,2023-08-01,92.72,4.88,450.34
6021,25,19,2024-09-21,81.22,5.72,223.79
6022,80,7,2023-12-28,52.19,2.14,208.64
6023,34,14,2024-09-16,9.18,,454.46
6024,11,23,2023-10-20,68.97,1.31,486.79
6025,65,6,2023-04-28,96.41,8.27,156.43
6026,150,26,2024-10-16,44.79,3.42,232.19
6027,14,9,2023-02-01,84.94,2.65,190.88
6028,20,16,2024-05-09,32.48,1.32,199.04
6029,6,24,2024-03-02,59.6,1.15,436.81
6030,79,8,2023-10-19,-43.86,2.72,-158.85
6031,11,11,2023-08-27,18.62,0.9,46.09
6032,87,24,2024-04-04,44.84,3.72,140.09
6033,51,11,2023-04-06,89.22,0.24,231.26
6034,30,20,2023-04-28,53.01,2.22,448.73
6035,79,6,2023-07-04,30.47,1.36,206.0
6036,97,4,2024-05-27,64.38,4.43,429.42
6037,35,17,2023-01-26,29.45,0.94,152.75
6038,156,19,2023-04-23,17.82,1.73,9.79
6039,54,12,2023-01-25,53.75,0.07,361.68
6040,62,8,2024-05-19,41.57,1.93,71.44
6041,85,14,2023-07-23,95.77,2.36,80.24
6042,137,25,2023-06-08,55.24,0.33,184.85
6043,39,12,2023-10-28,42.65,0.25,302.65
6044,136,17,2024-11-14,7.7,0.31,175.51
6045,23,8,2024-12-07,52.17,2.62,115.81
6046,97,1,2023-09-25,95.52,9.15,458.27
6047,28,25,2023-03-11,98.46,7.94,348.25
6048,113,3,2024-07-30,31.34,0.24,236.84
6049,123,26,2024-02-07,10.85,0.3,318.18
6050,141,8,2023-01-02,92.12,2.88,462.91
6051,90,19,2023-10-01,13.45,1.23,425.16
6052,147,6,2023-10-30,64.23,0.2,409.78
6053,119,17,2023-06-04,57.57,2.12,435.58
6054,130,9,2023-01-21,45.23,1.46,71.57
6055,49,7,2024-12-03,6.58,0.02,163.63
6056,49,14,2024-04-19,99.46,3.57,338.03
6057,13,27,2023-10-29,64.71,4.76,447.04
6058,93,20,2024-12-28,66.08,0.79,428.24
6059,133,18,2024-09-09,49.86,4.77,238.83
6060,46,9,2024-05-05,57.05,1.94,353.67
6061,133,23,2023-12-24,29.09,1.38,18.25
6062,68,23,2024-09-11,33.76,1.39,316.08
6063,113,12,2024-03-06,78.77,3.13,75.8
6064,26,8,2024-10-22,44.92,2.02,425.97
6065,31,2,2023-02-01,79.51,0.21,270.83
6066,133,13,2023-10-03,54.08,2.67,481.77
6067,105,23,2024-09-24,76.77,2.68,259.22
6068,149,27,2024-03-21,27.92,2.21,64.41
6069,58,20,2024-10-03,24.55,1.46,431.71
6070,50,14,2023-02-19,75.65,2.61,130.21
6071,61,23,2023-07-04,94.11,0.09,77.42
6072,14,2,2023-08-27,39.54,3.23,247.13
6073,94,18,2024-05-21,92.75,5.43,463.64
6074,159,16,2023-08-11,44.37,,90.37
6075,141,1,2024-06-04,21.34,0.05,100.04
6076,140,24,2024-10-30,56.72,3.17,328.31
6077,97,6,2023-05-13,78.58,0.48,30.22
6078,35,8,2023-04-28,26.95,2.33,348.71
6079,129,5,2023-05-12,63.72,2.13,382.47
6080,144,19,2023-08-12,32.22,3.2,258.32
6081,60,15,2023-07-14,33.26,3.32,191.32
6082,147,9,2024-06-27,66.82,2.35,65.3
6083,76,27,2024-01-05,54.14,,76.21
6084,51,24,2023-07-11,42.69,1.54,105.79
6085,109,22,2024-12-03,28.45,1.94,191.94
6086,17,19,2024-03-28,9.56,0.19,17.23
6087,151,8,2024-04-03,3.1,0.22,347.58
6088,28,5,2024-08-15,98.52,1.56,321.79
6089,95,13,2023-07-26,32.03,0.98,61.09
6090,142,13,2023-04-23,81.64,,149.07
6091,4,14,2023-07-31,34.81,0.83,293.63
6092,92,9,2023-02-25,50.29,3.39,360.88
6093,37,26,2024-09-18,73.75,5.66,198.81
6094,10,12,2024-08-12,-20.27,0.52,-465.88
6095,50,21,2024-02-29,85.32,2.17,280.6
6096,43,18,2023-07-30,69.54,0.21,177.81
6097,59,28,2024-08-24,36.67,3.51,77.47
6098,124,24,2023-01-10,40.3,3.99,330.06
6099,21,1,2023-04-25,54.35,3.77,300.18
6100,127,23,2024-08-11,89.08,7.41,5.63
6101,70,16,2023-07-03,88.24,2.25,191.86
6102,9999,888,2024-12-09,-16.44,0.44,-107.66
6103,8,21,2024-12-24,74.06,0.97,214.46
6104,59,28,2023-09-23,53.53,3.27,493.77
6105,70,1,2023-03-14,76.24,0.22,329.15
6106,134,22,2024-10-15,76.47,5.08,221.26
6107,65,21,2023-04-08,80.19,7.6,162.62
6108,106,8,2024-12-22,26.31,0.08,174.67
6109,120,27,2024-02-16,61.18,4.66,231.01
6110,104,20,2023-11-30,84.91,3.48,24.31
6111,144,26,2023-02-13,61.5,4.52,276.22
6112,84,2,2023-07-21,69.09,5.53,371.14
6113,114,9,2024-07-01,10.44,0.78,338.33
6114,5,25,2023-06-29,39.76,2.21,318.31
6115,43,11,2024-07-01,1.05,0.04,364.5
6116,92,7,2024-08-07,57.43,,264.12
6117,5,24,2024-10-08,85.6,2.73,453.71
6118,5,12,2023-07-20,9.38,0.16,308.38
6119,69,18,2024-01-08,80.76,3.75,398.06
6120,66,4,2023-03-05,71.23,2.75,376.65
6121,55,21,2023-01-19,6.23,0.34,376.7
6122,29,10,2024-11-07,33.35,0.84,242.1
6123,38,15,2024-05-17,89.29,2.95,202.44
6124,127,21,2024-07-21,28.53,1.82,255.08
6125,108,21,2024-09-05,89.48,8.31,241.26
6126,155,2,2023-02-15,2.67,0.08,167.46
6127,125,1,2024-03-22,74.05,1.6,291.16
6128,12,21,2024-01-31,24.9,2.38,52.52
6129,33,13,2023-06-27,68.71,4.75,305.51
6130,160,14,2024-02-16,95.35,3.8,262.55
6131,14,6,2024-11-26,98.91,4.68,207.57
6132,9999,888,2024-01-06,-28.76,0.53,-230.51
6133,7,25,2023-10-28,66.15,3.07,133.83
6134,65,17,2023-04-10,3.23,0.18,49.0
6135,38,5,2023-03-28,53.75,1.58,42.11
6136,119,25,2024-01-26,38.2,2.54,393.58
6137,12,5,2024-10-11,89.55,4.18,99.7
6138,36,25,2024-08-22,62.59,2.73,483.16
6139,129,16,2024-06-16,63.21,5.35,141.71
6140,153,26,2023-07-15,55.59,0.62,498.2
6141,97,18,2023-02-15,16.63,1.43,13.27
6142,20,17,2024-12-28,28.52,2.78,145.33
6143,79,7,2023-06-19,36.35,1.56,354.21
6144,139,21,2023-06-14,72.61,5.96,462.59
6145,40,11,2024-12-23,73.72,4.42,267.8
6146,19,2,2023-05-14,62.41,5.26,388.22
6147,104,27,2023-10-29,85.37,7.63,45.18
6148,9999,888,2023-09-04,-67.55,6.12,-405.77
6149,37,5,2024-05-28,28.41,1.24,490.81
6150,44,17,2023-10-28,51.63,2.63,420.26
6151,34,15,2023-01-27,45.56,3.46,488.5
6152,47,18,2024-07-28,50.11,4.02,170.42
6153,85,26,2024-04-02,65.86,0.91,86.09
6154,21,18,2024-07-18,75.41,,434.57
6155,5,14,2023-11-10,93.54,2.44,146.63
6156,100,4,2024-02-14,98.97,0.91,29.91
6157,112,23,2023-05-11,75.8,0.93,450.09
6158,108,24,2024-07-02,24.77,1.38,279.96
6159,7,15,2024-11-14,25.71,2.13,127.45
6160,154,14,2024-03-11,88.41,8.41,183.98
6161,93,14,2023-01-29,-64.45,3.01,-42.86
6162,28,28,2024-07-15,95.67,8.33,340.12
6163,137,10,2024-05-10,90.84,4.76,246.26
6164,16,14,2023-04-12,74.19,0.07,393.29
6165,59,12,2024-06-02,46.94,2.63,160.12
6166,118,4,2024-07-14,95.5,7.01,347.74
6167,98,16,2023-06-05,64.81,1.86,212.17
6168,128,7,2024-09-22,29.41,1.5,67.31
6169,84,8,2024-03-16,7.1,0.35,14.44
6170,65,9,2023-01-03,31.9,2.1,114.56
6171,94,24,2023-05-23,43.91,2.72,339.19
6172,20,27,2023-03-23,60.95,3.71,270.31
6173,60,14,2023-06-19,7.83,0.2,181.16
6174,126,3,2024-03-17,91.52,7.18,57.85
6175,86,9,2024-07-10,46.13,2.34,67.63
6176,98,28,2023-11-12,41.64,2.38,246.93
6177,79,25,2023-06-19,16.08,0.39,7.57
6178,92,21,2024-05-22,83.35,0.72,399.09
6179,36,24,2024-12-04,1.37,0.11,184.93
6180,74,8,2023-12-04,82.62,4.68,104.32
6181,42,16,2024-10-24,31.7,1.84,288.28
6182,30,15,2023-03-17,22.59,1.78,331.47
6183,98,4,2024-10-03,3.49,0.24,71.97
6184,153,18,2024-05-19,38.62,,131.41
6185,142,28,2023-02-01,35.04,2.84,398.45
6186,68,22,2023-07-09,61.73,2.22,86.77
6187,29,8,2024-09-28,52.24,2.76,288.13
6188,76,25,2024-02-17,11.44,0.23,470.59
6189,56,16,2023-12-14,8.43,0.62,203.42
6190,152,10,2023-01-27,36.77,2.44,26.39
6191,33,11,2024-03-11,78.46,7.66,122.61
6192,41,13,2023-05-19,30.15,0.06,477.56
6193,50,4,2024-01-12,55.1,5.14,16.51
6194,1,21,2024-12-08,69.58,1.05,133.21
6195,44,2,2024-08-05,33.18,1.07,440.7
6196,43,19,2024-03-21,97.27,,347.3
6197,53,21,2023-05-19,72.37,5.81,417.57
6198,8,12,2024-12-18,14.62,0.89,80.9
6199,9999,888,2023-08-16,-62.91,5.64,-154.13
6200,96,11,2023-06-23,76.33,2.61,316.52
6201,83,23,2023-05-08,76.09,,391.17
6202,33,7,2024-02-14,74.45,7.27,218.17
6203,135,1,2023-12-24,27.3,0.46,12.91
6204,7,25,2023-09-21,59.96,5.04,219.73
6205,43,14,2024-04-02,90.38,8.0,476.94
6206,52,3,2024-08-02,18.81,1.6,195.44
6207,5,22,2024-03-24,59.95,4.37,314.42
6208,56,9,2024-12-11,41.34,,24.61
6209,26,28,2024-01-17,99.69,3.71,286.73
6210,59,27,2024-11-13,86.49,3.76,228.3
6211,52,23,2024-11-05,28.29,2.51,173.3
6212,3,24,2023-03-08,42.17,4.2,275.17
6213,111,23,2024-10-02,61.29,,216.55
6214,116,5,2024-08-06,82.19,6.28,334.44
6215,66,7,2023-12-17,10.05,0.4,146.22
6216,18,16,2023-02-07,39.69,3.17,116.73
6217,154,25,2023-09-08,63.68,6.33,360.72
6218,8,15,2023-01-30,0.81,0.01,346.53
6219,132,22,2023-09-16,59.34,0.93,384.27
6220,134,10,2024-05-15,46.93,3.53,350.08
6221,99,12,2023-10-02,33.64,2.48,236.48
6222,86,20,2024-08-29,35.83,3.39,26.3
6223,27,2,2023-02-12,6.58,0.44,41.64
6224,127,18,2024-12-23,90.23,8.09,33.42
6225,142,7,2023-02-23,18.24,1.49,52.93
6226,139,15,2024-11-29,80.95,0.49,422.18
6227,68,21,2023-02-08,94.63,4.65,335.37
6228,102,21,2024-07-04,15.91,0.68,446.31
6229,28,19,2024-06-11,13.6,0.27,272.75
6230,18,9,2023-10-31,72.18,0.3,208.88
6231,63,14,2024-05-31,12.21,0.92,84.8
6232,128,3,2023-04-09,74.83,1.17,179.23
6233,31,8,2024-02-25,5.67,0.51,69.69
6234,26,27,2023-05-03,49.45,0.02,218.92
6235,131,2,2023-03-07,4.4,0.2,462.57
6236,123,27,2024-12-21,15.8,0.38,199.5
6237,82,17,2023-10-10,74.76,4.68,150.32
6238,60,2,2024-01-09,8.88,0.45,81.45
